seq,rtt_us
0,45494
1,55532
2,55293
3,62066
4,52689
5,37324
6,52048
7,45505
8,45871
9,45578
10,54085
11,45094
12,68089
13,61126
14,50153
15,61166
16,51505
17,52421
18,43897
19,67235
20,61380
21,47501
22,42063
23,56745
24,53260
25,52599
26,67031
27,65651
28,45671
29,46358
30,45865
31,45419
32,45017
33,45650
34,50855
35,53160
36,46134
37,46235
38,54293
39,46532
40,45257
41,53280
42,45432
43,54603
44,44183
45,62092
46,50726
47,45976
48,64749
49,57109
50,55090
51,48150
52,45230
53,62226
54,50168
55,45645
56,57263
57,45840
58,55378
59,43924
60,51937
61,66842
62,75177
63,55196
64,36611
65,65583
66,47002
67,45179
68,54654
69,44837
70,45127
71,45922
72,44007
73,61159
74,54405
75,45179
76,46485
77,43325
78,50863
79,66690
80,49277
81,39208
82,52668
83,55052
84,46925
85,46220
86,53619
87,60895
88,51080
89,54265
90,62171
91,58917
92,43428
93,51308
94,55593
95,47638
96,46293
97,68985
98,54534
99,54758
100,60468
101,62722
102,55458
103,45225
104,51896
105,45561
106,56057
107,45031
108,47018
109,51565
110,46066
111,44289
112,60246
113,54280
114,59390
115,51455
116,50682
117,45849
118,52292
119,45631
120,45842
121,45590
122,92780
123,84451
124,85533
125,83056
126,85112
127,72888
128,74331
129,63300
130,57268
131,56434
132,55282
133,46911
134,57203
135,50235
136,58460
137,51951
138,67486
139,75889
140,65759
141,63034
142,60924
143,59084
144,60134
145,61417
146,51096
147,62658
148,66703
149,81046
150,61753
151,66215
152,60311
153,56507
154,52432
155,64206
156,55152
157,65400
158,73697
159,76973
160,77300
161,85458
162,77287
163,82297
164,62303
165,58383
166,52498
167,46234
168,64180
169,50282
170,48543
171,46477
172,52327
173,51320
174,54671
175,57255
176,57265
177,55373
178,46658
179,61229
180,52940
181,61048
182,56525
183,51601
184,58315
185,54140
186,59474
187,55335
188,63566
189,59428
190,56360
191,59256
192,51957
193,53338
194,71584
195,79939
196,64590
197,57257
198,60212
199,73866
200,77326
201,62591
202,62412
203,68462
204,66481
205,61993
206,61321
207,68171
208,65568
209,58193
210,66372
211,68507
212,64340
213,55673
214,61448
215,75974
216,68973
217,65516
218,72797
219,71164
220,65435
221,64728
222,61420
223,74730
224,70510
225,81389
226,87823
227,86926
228,85835
229,81433
230,110297
231,91825
232,101385
233,107416
234,106406
235,105836
236,102953
237,121330
238,115256
239,120875
240,136800
241,133894
242,153088
243,200272
244,180273
245,162138
246,171978
247,173017
248,206609
249,201261
250,195378
251,206719
252,215985
253,212002
254,238161
255,234592
256,261558
257,271990
258,266474
259,264161
260,285256
261,290760
262,287673
263,307948
264,314949
265,326904
266,338562
267,347705
268,371829
269,367139
270,387500
271,407830
272,429558
273,435758
274,436520
275,441826
276,457210
277,455808
278,461031
279,472696
280,472509
281,468031
282,465385
283,478354
284,475608
285,479816
286,491229
287,497185
288,501566
289,523712
290,525439
291,551095
292,553209
293,559197
294,566788
295,566615
296,565294
297,564212
298,585145
299,573691
300,563246
301,562348
302,572954
303,564739
304,558690
305,576324
306,627658
307,607669
308,587744
309,585380
310,578027
311,572605
312,566930
313,564506
314,569258
315,565452
316,554102
317,567676
318,565115
319,556116
320,545637
321,539262
322,541408
323,549214
324,549517
325,534429
326,559931
327,547077
328,544133
329,535057
330,546697
331,547599
332,531153
333,525421
334,524123
335,522537
336,537036
337,521781
338,506380
339,500064
340,502306
341,507873
342,502935
343,482931
344,486113
345,480972
346,486927
347,488067
348,501770
349,505481
350,500923
351,502775
352,487046
353,523940
354,504079
355,484091
356,477109
357,481110
358,488597
359,491752
360,471755
361,461821
362,468177
363,521691
364,501707
365,481709
366,466447
367,446463
368,447892
369,446673
370,431415
371,447907
372,427908
373,425461
374,410477
375,404151
376,397387
377,382030
378,382620
379,397849
380,377860
381,363827
382,358291
383,360975
384,340980
385,352080
386,344347
387,342154
388,368535
389,359860
390,346397
391,344904
392,370621
393,350640
394,332343
395,331242
396,326173
397,311065
398,308164
399,300918
