seq,rtt_us
0,61853
1,66745
2,51219
3,49082
4,46754
5,65715
6,56671
7,40901
8,54247
9,49024
10,57835
11,56124
12,59310
13,49936
14,48058
15,48636
16,48388
17,57357
18,51952
19,59248
20,58505
21,52282
22,46874
23,65625
24,56656
25,41333
26,55431
27,53032
28,66271
29,54295
30,39107
31,59851
32,61841
33,56948
34,60992
35,55100
36,49941
37,53229
38,48648
39,58828
40,40346
41,66919
42,56421
43,53062
44,65767
45,54428
46,46633
47,69090
48,53887
49,44881
50,54550
51,57693
52,53376
53,56547
54,55313
55,49654
56,45257
57,72369
58,61154
59,45461
60,53352
61,46604
62,76995
63,63085
64,51255
65,76216
66,64671
67,45824
68,47784
69,54835
70,69877
71,69622
72,72262
73,60963
74,46671
75,65233
76,55290
77,38927
78,72392
79,52409
80,37942
81,54428
82,47292
83,49356
84,44444
85,65349
86,52693
87,38378
88,66221
89,54451
90,40885
91,61384
92,53385
93,66633
94,52937
95,42527
96,66643
97,57530
98,45470
99,60550
100,53323
101,55799
102,60236
103,53066
104,53757
105,46666
106,71776
107,61391
108,45289
109,67026
110,53567
111,40093
112,63418
113,54336
114,45343
115,61667
116,64015
117,44028
118,46294
119,50145
120,45383
121,72433
122,57366
123,50032
124,75855
125,61881
126,51348
127,65225
128,51694
129,41386
130,78693
131,63317
132,56607
133,58031
134,51335
135,54913
136,48765
137,52407
138,45495
139,52713
140,53409
141,65966
142,54316
143,40513
144,66687
145,61878
146,46622
147,64680
148,55263
149,49879
150,54723
151,52675
152,61769
153,56631
154,51480
155,47627
156,51695
157,48700
158,53731
159,51078
160,51359
161,45611
162,53810
163,62278
164,56936
165,67671
166,57206
167,41873
168,59902
169,51485
170,60905
171,72086
172,56577
173,41941
174,62683
175,53484
176,36831
177,61547
178,46784
179,62755
180,53906
181,57168
182,55225
183,62716
184,50727
185,36925
186,68777
187,69930
188,50018
189,63619
190,50651
191,42952
192,53202
193,52175
194,73294
195,72787
196,52790
197,46747
198,46475
199,54507
200,57479
201,48976
202,46694
203,50708
204,46008
205,55060
206,50266
207,65650
208,52348
209,37359
210,66343
211,50997
212,39149
213,61229
214,57691
215,51929
216,45467
217,62659
218,47784
219,51067
220,60948
221,49371
222,63621
223,44884
224,52025
225,61957
226,57325
227,40886
228,54367
229,43788
230,85353
231,65355
232,45455
233,53691
234,50946
235,50117
236,44344
237,61362
238,56553
239,50710
240,57008
241,56306
242,47228
243,54669
244,57666
245,52571
246,50300
247,51419
248,48639
249,52743
250,47935
251,49738
252,57654
253,55859
254,68761
255,52362
256,47468
257,57406
258,56749
259,52717
260,41996
261,65462
262,68694
263,48711
264,52722
265,54691
266,58677
267,53405
268,56714
269,57888
270,46228
271,45390
272,50793
273,55454
274,45367
275,48845
276,61520
277,46747
278,57049
279,45515
280,47735
281,45265
282,47927
283,45466
284,45156
285,47189
286,45452
287,60367
288,51753
289,38978
290,65434
291,52630
292,36491
293,70145
294,55154
295,50676
296,54731
297,47708
298,50253
299,55366
300,57614
301,52186
302,56370
303,48590
304,45236
305,66734
306,46742
307,63325
308,54703
309,38432
310,54578
311,47542
312,59458
313,47592
314,54529
315,56744
316,57759
317,46151
318,47593
319,54680
320,56739
321,45138
322,55488
323,56960
324,42839
325,44325
326,41711
327,48781
328,53556
329,61553
330,49680
331,56082
332,47988
333,53689
334,44485
335,54596
336,46701
337,56435
338,48288
339,45484
340,55621
341,41993
342,54909
343,47110
344,56982
345,55304
346,45023
347,69678
348,65624
349,47961
350,64645
351,51256
352,45564
353,53132
354,47328
355,62146
356,49077
357,64346
358,61669
359,45495
360,53480
361,56405
362,55446
363,47703
364,45608
365,71712
366,67929
367,53546
368,46505
369,54787
370,45763
371,46275
372,46654
373,45206
374,62696
375,56772
376,56731
377,61430
378,55380
379,39961
380,53767
381,46634
382,58501
383,48762
384,46240
385,54617
386,63463
387,62437
388,42444
389,52492
390,47468
391,56497
392,44051
393,63759
394,53436
395,48389
396,61396
397,59598
398,49367
399,50532
