seq,rtt_us
0,327111
1,82612
2,421037
3,787884
4,117686
5,368126
6,391188
7,410966
8,301039
9,281042
10,261036
11,462618
12,205564
13,83609
14,390448
15,479432
16,170389
17,333149
18,182176
19,157586
20,185006
21,108493
22,171340
23,279397
24,143547
25,156848
26,150035
27,140322
28,153848
29,155305
30,176072
31,244011
32,136691
33,137717
34,158292
35,130144
36,168527
37,118294
38,136954
39,121881
40,122119
41,148336
42,264139
43,261126
44,246241
45,209253
46,677093
47,368120
48,483714
49,721770
50,385536
51,747017
52,776092
53,400548
54,1312574
55,1004788
56,557554
57,224801
58,335286
59,339247
60,1176708
61,160353
62,291680
63,856985
64,1099570
65,280808
66,329729
67,315158
68,911028
69,340692
70,339046
71,909845
72,410278
73,1008555
74,388068
75,354985
76,491375
77,522454
78,796680
79,530286
80,495066
81,530635
82,225436
83,222747
84,665168
85,422909
86,453625
87,596396
88,510194
89,512696
90,481562
91,489442
92,462223
93,462848
94,448060
95,453354
96,450829
97,454889
98,465582
99,1314400
100,514015
101,822282
102,761854
103,528022
104,1070682
105,547654
106,1030024
107,1030098
108,1310696
109,1223460
110,1009689
111,1250991
112,414467
113,430054
114,438617
115,1158493
116,408918
117,474084
118,1155472
119,394964
120,389858
121,392671
122,1088878
123,499056
124,468082
125,1021904
126,474838
127,1178510
128,499165
129,992845
130,470279
131,500472
132,500012
133,450036
134,417795
135,572408
136,635314
137,597013
138,703520
139,520959
140,504831
141,462031
142,453982
143,613875
144,664288
145,510128
146,492273
147,465497
148,497371
149,538224
150,1270095
151,1100022
152,560807
153,1248595
154,571277
155,1344454
156,592105
157,1147712
158,1328306
159,761551
160,1391291
161,623175
162,1403048
163,1473592
164,1479771
165,549027
166,1434275
167,1579121
168,550916
169,1421120
170,515632
171,1509457
172,565894
173,567646
174,613607
175,579902
176,1455589
177,581978
178,581997
179,1399940
180,583800
181,568345
182,556588
183,525121
184,750119
185,1125950
186,778071
187,537060
188,521068
189,504055
190,1307890
191,1568503
192,654508
193,791484
194,620294
195,706699
196,588092
197,581712
198,710317
199,1297972
200,721963
201,1257622
202,740323
203,1290462
204,1320642
205,1374016
206,1308630
207,1310485
208,1469204
209,1324598
210,1339449
211,1377564
212,1473622
213,693715
214,1486361
215,690424
216,1507308
217,697440
218,1442547
219,663518
220,613780
221,862052
222,829776
223,1696869
224,2002458
225,571155
226,750779
227,734788
228,1741043
229,652159
230,682191
231,1236502
232,683376
233,1649847
234,1873551
235,649437
236,625204
237,832455
238,645937
239,605644
240,669843
241,677536
242,657548
243,1351157
244,1429627
245,1509070
246,749592
247,1542054
248,1574921
249,768228
250,1623011
251,1654052
252,1686939
253,1796597
254,778399
255,2263815
256,1718726
257,2313587
258,2176459
259,669354
260,2209879
261,1544729
262,645389
263,2194112
264,628582
265,662141
266,636108
267,673828
268,637831
269,2089326
270,648158
271,643896
272,678701
273,2031515
274,647714
275,745824
276,1983438
277,713773
278,570518
279,1282264
280,666166
281,697580
282,667827
283,1862035
284,652943
285,675534
286,641407
287,1779552
288,735686
289,687786
290,671109
291,918275
292,664260
293,618181
294,776735
295,1742060
296,1776565
297,739026
298,1816527
299,1932529
300,767908
301,1953700
302,2109258
303,1895854
304,1917676
305,652966
306,1999280
307,760880
308,2007970
309,620281
310,663303
311,1978637
312,647279
313,696458
314,719861
315,2135270
316,2119679
317,720232
318,2088726
319,705417
320,732999
321,2040906
322,715543
323,1943422
324,2113111
325,722512
326,709276
327,2228396
328,2090043
329,647650
330,632873
331,664741
332,1918986
333,700337
334,2120863
335,616053
336,743567
337,739789
338,703640
339,768309
340,863869
341,885015
342,893233
343,857579
344,873356
345,845202
346,861225
347,1614434
348,857070
349,842943
350,924710
351,891560
352,869788
353,904940
354,836142
355,1034113
356,1848688
357,1552096
358,1248420
359,1940682
360,1062439
361,1618999
362,1645289
363,1648976
364,1667251
365,1698615
366,1709913
367,1736229
368,2029334
369,1202231
370,1749134
371,1711877
372,1115693
373,1662349
374,1660708
375,1151983
376,1642292
377,1682647
378,1134721
379,1131668
380,1130510
381,1626951
382,1116930
383,1733095
384,1594835
385,1101739
386,1582246
387,1051646
388,1018311
389,1528937
390,986657
391,1000853
392,985113
393,1479103
394,980988
395,969941
396,990144
397,980065
398,962324
399,963461
