seq,rtt_us
0,40967
1,58741
2,46345
3,44657
4,44793
5,55779
6,53119
7,45490
8,51354
9,64760
10,61754
11,45034
12,59569
13,45697
14,45502
15,55637
16,46834
17,45513
18,52582
19,58507
20,46398
21,46101
22,46445
23,45629
24,52625
25,71832
26,61088
27,41097
28,58423
29,44199
30,45669
31,53086
32,45602
33,55626
34,45853
35,47958
36,44613
37,52121
38,44406
39,58800
40,46929
41,54680
42,61037
43,57456
44,57558
45,46311
46,56499
47,45942
48,46488
49,46827
50,44577
51,57691
52,56192
53,55822
54,46913
55,45710
56,45541
57,46553
58,44864
59,61866
60,46853
61,45843
62,58656
63,45262
64,50712
65,52962
66,55557
67,45759
68,46461
69,44543
70,57272
71,46497
72,43742
73,65439
74,48302
75,44189
76,63592
77,66616
78,46631
79,43540
80,57563
81,45926
82,46308
83,45418
84,45534
85,45784
86,44953
87,45374
88,50537
89,71642
90,66429
91,46433
92,53454
93,56271
94,50173
95,45363
96,46900
97,44579
98,60318
99,47752
100,37713
101,59328
102,46982
103,55149
104,45921
105,56760
106,61381
107,59657
108,54410
109,46476
110,58761
111,45952
112,45052
113,45488
114,56642
115,56758
116,41112
117,64499
118,53108
119,37942
120,57778
121,46455
122,45516
123,45048
124,45437
125,45821
126,55461
127,53347
128,45945
129,56588
130,55062
131,45582
132,45785
133,45437
134,48730
135,63378
136,64486
137,44498
138,64575
139,60841
140,41534
141,57594
142,51194
143,43309
144,58672
145,46234
146,47703
147,44965
148,64513
149,54430
150,39341
151,65099
152,45103
153,44647
154,57612
155,46719
156,45392
157,45316
158,46323
159,46630
160,56622
161,48967
162,53440
163,56328
164,56636
165,48978
166,46796
167,55280
168,51729
169,47241
170,46371
171,47817
172,44533
173,57276
174,55699
175,61435
176,48355
177,44583
178,56098
179,46094
180,55530
181,42963
182,63369
183,53287
184,45637
185,58698
186,46444
187,41508
188,59493
189,39502
190,57507
191,56244
192,36257
193,58836
194,46077
195,52507
196,45694
197,46978
198,46968
199,54296
200,53551
201,55109
202,63447
203,60889
204,45644
205,57362
206,54649
207,63585
208,53698
209,45607
210,58009
211,54927
212,48739
213,64172
214,46493
215,48035
216,46349
217,46489
218,55067
219,46907
220,62711
221,64491
222,63661
223,43676
224,57625
225,70672
226,50681
227,64576
228,54673
229,39701
230,59202
231,46067
232,46329
233,45134
234,46249
235,45533
236,48476
237,73851
238,59849
239,48139
240,36463
241,57414
242,52788
243,45390
244,57479
245,60012
246,45897
247,46168
248,44851
249,64590
250,55991
251,56467
252,66096
253,48758
254,38233
255,58797
256,54866
257,47022
258,45578
259,45831
260,46331
261,56471
262,45442
263,51617
264,64634
265,60785
266,62635
267,56149
268,47710
269,43554
270,57702
271,46915
272,46131
273,54593
274,45394
275,47424
276,45461
277,54748
278,64644
279,52613
280,44445
281,65505
282,45505
283,46688
284,56620
285,46455
286,47072
287,46011
288,57515
289,54625
290,46510
291,55579
292,64187
293,55616
294,47777
295,57641
296,54565
297,54819
298,46994
299,63640
300,57519
301,39513
302,62699
303,43170
304,54697
305,46754
306,54960
307,46030
308,45547
309,45889
310,46177
311,55108
312,55970
313,54979
314,54888
315,53713
316,65472
317,45575
318,43803
319,64612
320,54361
321,45544
322,60084
323,55682
324,46851
325,55634
326,45465
327,45426
328,53511
329,57608
330,45409
331,45370
332,54563
333,45022
334,45370
335,55388
336,47024
337,45566
338,45593
339,44899
340,45709
341,52564
342,64779
343,54653
344,40352
345,66374
346,66958
347,46980
348,57694
349,53581
350,47821
351,46240
352,45269
353,45857
354,56043
355,51411
356,43273
357,58496
358,46084
359,54296
360,42575
361,64649
362,47764
363,63551
364,51972
365,44035
366,44700
367,45528
368,46537
369,47136
370,53777
371,54968
372,45473
373,45532
374,41517
375,58977
376,56534
377,47072
378,52676
379,50222
380,53557
381,52362
382,44256
383,79639
384,61069
385,41086
386,57676
387,45236
388,54772
389,65193
390,55660
391,40951
392,57699
393,46479
394,45393
395,46136
396,46223
397,59743
398,46129
399,44674
