seq,rtt_us
0,145066
1,125118
2,105349
3,85383
4,65610
5,45828
6,108320
7,91407
8,75645
9,55709
10,42689
11,82049
12,65304
13,53093
14,42784
15,91491
16,71850
17,55449
18,48347
19,93614
20,73954
21,62172
22,45977
23,72420
24,56025
25,45610
26,36433
27,135383
28,115457
29,129694
30,109741
31,84645
32,303577
33,54647
34,272689
35,78672
36,64709
37,44828
38,97556
39,77897
40,84724
41,132732
42,249979
43,79951
44,85605
45,295229
46,169983
47,72935
48,235339
49,370699
50,89249
51,69620
52,64850
53,345938
54,63371
55,305913
56,285573
57,763687
58,966973
59,68803
60,513921
61,105941
62,918167
63,145969
64,940763
65,920793
66,393921
67,82750
68,854796
69,296892
70,313924
71,838396
72,140778
73,92804
74,615765
75,853054
76,778342
77,1126616
78,1201127
79,1207160
80,1223961
81,85861
82,1678324
83,1386877
84,336434
85,76639
86,104082
87,91241
88,1503950
89,1558111
90,470315
91,1588801
92,1611097
93,62229
94,89816
95,1600273
96,1717411
97,1808106
98,393054
99,357566
100,343768
101,1788143
102,1824878
103,293069
104,538036
105,1599718
106,297047
107,495634
108,323216
109,479232
110,310443
111,431590
112,415269
113,1658082
114,320274
115,347950
116,383638
117,423797
118,381945
119,1304644
120,402905
121,442364
122,418275
123,505950
124,544896
125,524011
126,551013
127,646645
128,691032
129,695588
130,784191
131,740525
132,2004001
133,1388205
134,2208358
135,2192723
136,964419
137,1002004
138,1047383
139,986654
140,1023373
141,2195400
142,1007125
143,1031136
144,2216915
145,1063143
146,1023470
147,2177554
148,1032175
149,987053
150,1009011
151,1078322
152,1120816
153,1170895
154,1237929
155,1280856
156,1992722
157,1345130
158,1430777
159,1469966
160,1413152
161,1442154
162,1426565
163,1888006
164,1454717
165,1889334
166,1448107
167,1922001
168,1558119
169,1513062
170,1933687
171,1503340
172,1528211
173,1898191
174,1562041
175,1648666
176,1568674
177,1613281
178,1609105
179,1580472
180,1631842
181,1670195
182,1678826
183,1795028
184,1846608
185,1672024
186,1668874
187,1714082
188,1850430
189,1707578
190,1700289
191,1798388
192,1728076
193,1751663
194,1745624
195,1714132
196,1745282
197,1630321
198,1650659
199,1648476
200,1662096
201,1666732
202,1674479
203,1709778
204,1856231
205,1659215
206,1690030
207,1746684
208,1810915
209,2011693
210,1958244
211,1773867
212,1742449
213,2104709
214,2066395
215,1730394
216,1773771
217,2075570
218,1867898
219,1828289
220,1810789
221,2179212
222,1907089
223,1939961
224,2126965
225,1897459
226,1943773
227,1871992
228,2029868
229,1967280
230,1999003
231,2044088
232,2025763
233,1946879
234,2030327
235,2017796
236,2062694
237,2038880
238,2062273
239,2020219
240,2059642
241,2110764
242,2117800
243,2158344
244,2224737
245,2228599
246,2265839
247,2307189
248,2892306
249,2946007
250,2379105
251,2993270
252,2991357
253,2405428
254,3009199
255,2949539
256,2451869
257,2451967
258,2500361
259,2539055
260,2590445
261,2904631
262,2557530
263,2602057
264,2638633
265,2847005
266,2718909
267,2733128
268,2731933
269,2671171
270,2668855
271,2707174
272,2768438
273,2622420
274,2642021
275,2597898
276,2581446
277,2557731
278,2511912
279,2522678
280,2605202
281,3075238
282,2551150
283,2554711
284,3248137
285,2554583
286,3014043
287,3279798
288,2607303
289,3164306
290,3213514
291,2607951
292,3213430
293,3325629
294,2652384
295,3384956
296,2603942
297,2586540
298,2589334
299,3210749
300,2556391
301,3170998
302,3209627
303,2555445
304,3169662
305,2515579
306,2495074
307,2513908
308,3159009
309,2477402
310,2490891
311,3067108
312,2454142
313,2481239
314,2462848
315,2425136
316,2462787
317,2399286
318,2427286
319,2380816
320,2412502
321,3498051
322,2376056
323,2357802
324,2375159
325,3251013
326,2426056
327,2436199
328,2438656
329,4296215
330,3003992
331,3839944
332,3980536
333,4152398
334,4353160
335,4403413
336,3105028
337,4462696
338,4562856
339,4621274
340,3154749
341,4621082
342,4664125
343,3209391
344,4708778
345,4881343
346,3200692
347,4874458
348,4861867
349,3132967
350,3153824
351,4494538
352,4786735
353,3179551
354,4703990
355,3184921
356,3219574
357,4638514
358,4403449
359,4606756
360,3216802
361,4586309
362,4568375
363,3214230
364,3250122
365,3278087
366,4261948
367,3341066
368,4467162
369,3449948
370,3478726
371,4398783
372,3553884
373,3521051
374,3564891
375,4283140
376,3545010
377,3530103
378,3558221
379,3963045
380,3520821
381,3568582
382,3579408
383,3527340
384,3557415
385,3590121
386,3959618
387,3902784
388,3507624
389,3833754
390,3851980
391,3810105
392,3800752
393,3511802
394,3494979
395,3537112
396,3521106
397,3505324
398,3489497
399,3694625
