seq,rtt_us
0,1430491
1,1410839
2,1388195
3,1366437
4,1342210
5,1326418
6,1310234
7,1290085
8,1270068
9,1233452
10,1285899
11,1321084
12,1306808
13,1262219
14,1255547
15,1189194
16,1189189
17,1176632
18,1149460
19,1141478
20,1115240
21,1102019
22,1055686
23,1136116
24,1111877
25,1062942
26,1058262
27,1002319
28,1035963
29,1139636
30,1114429
31,1073777
32,1056853
33,1048415
34,1072793
35,1046023
36,1000896
37,1010516
38,977402
39,959028
40,1107154
41,1090788
42,1074647
43,1048487
44,1037384
45,1100485
46,1085967
47,1271765
48,1004979
49,1172217
50,1172748
51,1172617
52,1172601
53,1172727
54,1171820
55,1171718
56,1171370
57,1171075
58,1171270
59,1171181
60,1167330
61,1167275
62,1164364
63,1139677
64,1122003
65,1180637
66,1180537
67,1161678
68,1126365
69,1098333
70,1058761
71,1044086
72,1016093
73,976356
74,976387
75,976403
76,937976
77,937883
78,893492
79,841689
80,752808
81,683470
82,600501
83,576678
84,556606
85,511779
86,485305
87,457780
88,249443
89,249428
90,249435
91,249570
92,250563
93,229632
94,203146
95,83123
96,81356
97,80664
98,81111
99,91412
100,91765
101,91902
102,184746
103,185586
104,185620
105,187971
106,188205
107,188323
108,188589
109,189686
110,184763
111,183369
112,183302
113,183289
114,183290
115,183264
116,183381
117,183369
118,183335
119,183323
120,188577
121,188576
122,120944
123,122183
124,117778
125,121811
126,263787
127,170385
128,170108
129,170320
130,170335
131,170652
132,170581
133,170642
134,170500
135,170194
136,170191
137,170084
138,170116
139,170149
140,170298
141,170293
142,170391
143,170603
144,170490
145,170449
146,170441
147,170125
148,170207
149,170173
150,170362
151,170212
152,170192
153,170187
154,170720
155,170878
156,170858
157,170897
158,170874
159,170861
160,170826
161,170803
162,170966
163,170938
164,170903
165,170694
166,170694
167,162273
168,172457
169,170480
170,170342
171,170418
172,170399
173,211286
174,211262
175,211304
176,217957
177,225008
178,218090
179,75987
180,75578
181,75960
182,79301
183,79096
184,79141
185,78861
186,63015
187,43199
188,118717
189,99141
190,79176
191,149804
192,129872
193,110054
194,90447
195,77660
196,60602
197,94419
198,74610
199,56722
200,44501
201,101575
202,81710
203,62048
204,68630
205,69389
206,53446
207,40413
208,60300
209,54397
210,52763
211,53489
212,102188
213,81756
214,62221
215,233641
216,84639
217,64928
218,53677
219,257261
220,65694
221,217255
222,227688
223,78589
224,58859
225,388008
226,52475
227,44935
228,46723
229,473688
230,178734
231,387426
232,45695
233,393690
234,373690
235,47439
236,204075
237,55433
238,186169
239,53507
240,44228
241,192486
242,327804
243,193238
244,194151
245,61755
246,229781
247,227969
248,255889
249,295863
250,320770
251,310576
252,343045
253,371804
254,398029
255,388407
256,413626
257,449814
258,518817
259,551630
260,531893
261,560509
262,617300
263,672754
264,756595
265,800630
266,780754
267,837422
268,817341
269,893130
270,819864
271,1130984
272,1133401
273,815519
274,835269
275,1126488
276,902787
277,897464
278,1118451
279,907734
280,1176785
281,1156799
282,986610
283,1811045
284,998412
285,1512052
286,1001654
287,1731081
288,1516160
289,1624519
290,1033641
291,1584544
292,993697
293,1677835
294,1657858
295,1701418
296,1009262
297,2129312
298,1031155
299,2155605
300,1878414
301,1034476
302,1970103
303,1095683
304,1680925
305,1112073
306,2094005
307,1680703
308,1181536
309,2034106
310,1141592
311,2025003
312,1392487
313,1938384
314,1975754
315,1321250
316,1933763
317,1314662
318,1284576
319,1924795
320,2159494
321,2158386
322,1228999
323,1188524
324,2132636
325,1207799
326,1231848
327,1240233
328,2092254
329,1284623
330,2061420
331,2080807
332,1575482
333,1619994
334,2011149
335,1573950
336,1614861
337,1561258
338,1561465
339,1918296
340,1809102
341,1846973
342,1869181
343,1884980
344,1826642
345,1816656
346,1754531
347,1735831
348,1680550
349,1707204
350,1814930
351,1698526
352,1715494
353,1700165
354,1712083
355,1705978
356,1658505
357,1691505
358,1652706
359,1684089
360,1638593
361,1680391
362,1733896
363,1728934
364,1738420
365,1676370
366,1681612
367,1666580
368,1671019
369,1759429
370,1684452
371,1718688
372,1766747
373,1858281
374,1741081
375,1775073
376,1742179
377,1773089
378,1767140
379,1752657
380,1771749
381,1811828
382,1769485
383,1754689
384,1756246
385,1740594
386,1693164
387,1729743
388,1732379
389,1717905
390,1676831
391,1710485
392,1670631
393,1681503
394,1674955
395,1708827
396,1699060
397,1653021
398,1687480
399,1631654
