seq,rtt_us
0,262535
1,358018
2,268718
3,151252
4,151439
5,151197
6,151093
7,151398
8,1045083
9,1044813
10,163937
11,311766
12,168732
13,168493
14,782070
15,895315
16,894907
17,894493
18,168402
19,893783
20,792756
21,169730
22,405894
23,250492
24,727917
25,727854
26,250229
27,250110
28,726616
29,249960
30,726101
31,250214
32,726010
33,725732
34,725556
35,881998
36,862757
37,635730
38,635040
39,634968
40,634910
41,1197397
42,213613
43,1300858
44,2049611
45,187078
46,595072
47,1938025
48,1996913
49,491559
50,479627
51,466401
52,453846
53,440318
54,1682463
55,724627
56,1826328
57,1646723
58,685032
59,677618
60,663428
61,1760858
62,1764919
63,619196
64,1800991
65,592815
66,580273
67,788198
68,1983855
69,2061577
70,720264
71,707307
72,2469216
73,681981
74,667206
75,655455
76,745586
77,717638
78,689113
79,1936096
80,1985798
81,2008043
82,2066861
83,1375510
84,1361781
85,1348997
86,591023
87,1319030
88,722035
89,2491988
90,693741
91,2087603
92,670683
93,2212080
94,2089030
95,2210332
96,2331502
97,474080
98,2111365
99,821478
100,337575
101,330769
102,2305738
103,301684
104,716263
105,701284
106,328781
107,2199370
108,2183316
109,194392
110,178473
111,519577
112,2319149
113,184022
114,177465
115,174926
116,405830
117,2298945
118,264423
119,402228
120,419668
121,2326997
122,352284
123,335153
124,2211220
125,368032
126,350883
127,354067
128,386461
129,393423
130,397067
131,474298
132,502667
133,387311
134,444877
135,476570
136,457932
137,510763
138,527646
139,1691695
140,604522
141,530523
142,519583
143,581025
144,579239
145,1925664
146,1140921
147,1123798
148,1780991
149,1147803
150,1088660
151,1235699
152,1467560
153,1451126
154,1414759
155,1399110
156,1546769
157,1487763
158,1643959
159,1573265
160,1557179
161,1539939
162,1699493
163,1683380
164,1667324
165,1650147
166,1627116
167,2671089
168,1945724
169,3162445
170,1945668
171,1945557
172,3313511
173,1945648
174,3411575
175,3637999
176,1945511
177,3642660
178,3970613
179,2477728
180,3970541
181,2477644
182,3970549
183,3970641
184,3970558
185,2477524
186,3970522
187,3970544
188,2477413
189,2214026
190,3707103
191,3706969
192,2405917
193,3706942
194,3878829
195,2405519
196,3878164
197,3878566
198,3878591
199,3878016
200,2405295
201,2405285
202,3878615
203,3878003
204,4061798
205,3877889
206,4061907
207,2392738
208,2592653
209,2299191
210,2276518
211,2252839
212,2230215
213,2183296
214,2164889
215,2299802
216,2279363
217,2262929
218,2243754
219,2224489
220,2206070
221,2187728
222,2304302
223,2286241
224,2246363
225,2228406
226,2208708
227,2341166
228,2322753
229,2303581
230,2284810
231,2265796
232,2180009
233,2231270
234,2210048
235,2187238
236,2165952
237,2119936
238,2107211
239,2085567
240,2063380
241,2042043
242,2117069
243,2095350
244,2073131
245,2050884
246,2029331
247,2019528
248,1997333
249,1974862
250,1958857
251,2044674
252,2026991
253,2008234
254,1989933
255,1955966
256,1940999
257,2134678
258,2134651
259,2134673
260,4499545
261,2134613
262,3485253
263,2134511
264,2134495
265,2134487
266,4556847
267,2134512
268,2134496
269,2134443
270,3977139
271,2102361
272,4701074
273,4384094
274,4428955
275,1925227
276,2092049
277,2074716
278,2056617
279,5128391
280,2021413
281,4478583
282,2090882
283,4439078
284,1939247
285,4860411
286,1902969
287,1893249
288,1875111
289,1858855
290,2210527
291,4813575
292,2175971
293,2157759
294,1829539
295,4740403
296,1794934
297,1802456
298,2049461
299,2032083
300,4632246
301,1976571
302,4782675
303,1743662
304,1752817
305,1734792
306,1867414
307,4773912
308,1831442
309,2008038
310,4658059
311,1971620
312,1934290
313,2022927
314,2080731
315,2042993
316,2103736
317,4552454
318,2067086
319,2133763
320,2116156
321,2166601
322,4257493
323,2130368
324,2112973
325,2183802
326,2166645
327,4353085
328,4335922
329,2205553
330,2194186
331,2227350
332,4263691
333,
334,
335,2188504
336,2171053
337,2192971
338,2203688
339,2186109
340,
341,2192929
342,
343,2181367
344,2199496
345,2181503
346,2172094
347,2197745
348,2179582
349,2317725
350,2184428
351,
352,2149552
353,2246777
354,2126776
355,2155698
356,2140593
357,
358,2154825
359,2353540
360,2360189
361,2339591
362,2375940
363,2437269
364,2462317
365,2459638
366,2514008
367,
368,2458884
369,2499547
370,2538906
371,2569048
372,2526837
373,2567107
374,2550250
375,2673583
376,2657909
377,2708299
378,2691416
379,2675134
380,2698507
381,2696811
382,2681303
383,
384,2648212
385,2678868
386,2662888
387,2646273
388,2548954
389,2572465
390,2562701
391,2495929
392,2479551
393,2483613
394,2476158
395,2338066
396,2503760
397,2470262
398,2513946
399,2499010
