seq,rtt_us
0,
1,192518
2,187179
3,176411
4,174427
5,
6,355579
7,335599
8,315610
9,295625
10,275636
11,255642
12,235652
13,
14,
15,175657
16,155656
17,
18,
19,151594
20,
21,
22,
23,
24,154420
25,134426
26,
27,
28,
29,
30,444387
31,424393
32,404410
33,384415
34,364416
35,344426
36,324430
37,304425
38,284442
39,264448
40,244446
41,
42,204458
43,184448
44,
45,
46,
47,
48,
49,
50,209879
51,196635
52,189689
53,
54,
55,177735
56,157750
57,197233
58,
59,197434
60,
61,165554
62,189616
63,184135
64,165529
65,222463
66,
67,205980
68,
69,345411
70,325437
71,373229
72,
73,451499
74,540359
75,593975
76,625550
77,662383
78,696980
79,715292
80,778893
81,772069
82,758978
83,738992
84,728340
85,708361
86,698152
87,681064
88,669644
89,665002
90,645023
91,631520
92,616663
93,611214
94,591239
95,581248
96,561271
97,545604
98,528751
99,516351
100,497081
101,480896
102,466392
103,451947
104,433723
105,419998
106,408537
107,394535
108,379074
109,364033
110,350070
111,338455
112,343741
113,323755
114,311641
115,
116,
117,
118,534043
119,514054
120,494039
121,474040
122,454064
123,434062
124,414068
125,394080
126,374075
127,354086
128,334089
129,314085
130,294094
131,274098
132,254100
133,234104
134,214098
135,
136,195732
137,175735
138,155744
139,135748
140,115745
141,95755
142,75758
143,55752
144,68326
145,53491
146,75220
147,61522
148,45487
149,65221
150,55200
151,43102
152,65298
153,62297
154,49461
155,52717
156,113475
157,93489
158,94103
159,80546
160,81379
161,82467
162,62485
163,80859
164,86544
165,86425
166,66433
167,65780
168,62967
169,77484
170,58359
171,82961
172,
173,69045
174,61897
175,
176,63823
177,
178,102249
179,
180,102065
181,
182,
183,
184,138845
185,118862
186,
187,
188,200381
189,180396
190,160395
191,140408
192,120412
193,100409
194,80422
195,60428
196,82981
197,69363
198,53320
199,39898
200,74269
201,
202,
203,68790
204,86373
205,66389
206,46392
207,89734
208,88540
209,86359
210,66367
211,71405
212,77639
213,74889
214,74062
215,104242
216,100971
217,80983
218,80688
219,60690
220,82625
221,79133
222,
223,
224,
225,82156
226,90434
227,70446
228,
229,97220
230,81387
231,66685
232,97480
233,77484
234,64935
235,56656
236,76813
237,96946
238,76956
239,
240,
241,77852
242,
243,
244,94031
245,
246,
247,
248,131319
249,111341
250,91347
251,71344
252,83144
253,80664
254,66931
255,
256,
257,84181
258,65504
259,
260,83366
261,74110
262,64239
263,55711
264,53479
265,65335
266,56080
267,49086
268,82714
269,74407
270,68107
271,48110
272,79897
273,130570
274,110573
275,90582
276,70585
277,81255
278,67754
279,96212
280,82445
281,68921
282,56930
283,81168
284,84971
285,76033
286,63793
287,50303
288,81568
289,77859
290,57866
291,42364
292,75562
293,70649
294,51363
295,67267
296,51917
297,84185
298,64193
299,65969
300,81922
301,64195
302,51890
303,69159
304,81858
305,70177
306,56844
307,50617
308,67388
309,76778
310,75497
311,55500
312,50675
313,65332
314,61592
315,46383
316,85298
317,74893
318,70381
319,50386
320,77676
321,80611
322,61306
323,52749
324,56332
325,85501
326,65519
327,59890
328,78510
329,83943
330,63958
331,51679
332,48615
333,81316
334,61319
335,53347
336,76755
337,95973
338,75993
339,55996
340,84031
341,113943
342,120671
343,100676
344,94074
345,82216
346,62879
347,48578
348,83056
349,75658
350,67315
351,53816
352,75505
353,72655
354,52657
355,
356,253504
357,233505
358,213515
359,193514
360,173515
361,153523
362,133525
363,113521
364,93531
365,73535
366,54191
367,54302
368,82926
369,62928
370,60633
371,69663
372,58009
373,94490
374,74504
375,64139
376,57029
377,55307
378,55506
379,72551
380,65603
381,76793
382,68752
383,58700
384,56550
385,79566
386,76668
387,56688
388,54181
389,72999
390,58545
391,57123
392,60748
393,73941
394,66405
395,49709
396,57395
397,97249
398,82378
399,74446
