seq,rtt_us
359,
360,
361,111892
362,
363,
364,
365,101603
366,
367,132163
368,
369,
370,127903
371,
372,
373,119158
374,
375,135538
376,
377,
378,135745
379,129112
380,
381,132563
382,
383,
384,
385,128070
386,
387,
388,119060
389,
390,139383
391,132738
392,
393,
394,124065
395,
396,
397,
398,
399,132547
400,
401,
402,
403,
404,99278
405,112138
406,
407,
408,
409,
410,
411,
412,
413,86263
414,
415,87570
416,
417,
418,
419,
420,
421,64478
422,86773
423,
424,84268
425,
426,
427,
428,68070
429,
430,
431,
432,67539
433,
434,
435,79622
436,72972
437,80103
438,
439,
440,
441,65492
442,
443,
444,66102
445,
446,83683
447,
448,
449,81959
450,
451,
452,
453,
454,
455,71316
456,
457,
458,
459,
460,72675
461,72685
462,79591
463,
464,
465,
466,67677
467,
468,
469,
470,77437
471,76011
472,
473,79423
474,
475,
476,
477,
478,
479,72647
480,
481,
482,
483,74202
484,71985
485,
486,
487,
488,
489,62012
490,
491,
492,
493,81959
494,91327
495,
496,
497,
498,
499,70507
500,
501,66345
502,
503,
504,64698
505,
506,78346
507,78608
508,
509,
510,82170
511,
512,
513,70480
514,
515,
516,98478
517,91812
518,86369
519,
520,
521,
522,74365
523,
524,79674
525,
526,
527,
528,70729
529,85350
530,
531,82804
532,
533,
534,77345
535,
536,
537,73150
538,
539,
540,98270
541,100876
542,
543,87551
544,
545,
546,79756
547,
548,
549,
550,78651
551,
552,92825
553,
554,
555,
556,85186
557,
558,
559,72881
560,
561,
562,
563,74136
564,
565,83837
566,82064
567,
568,85789
569,
570,
571,84174
572,
573,
574,
575,72519
576,98174
577,92812
578,
579,
580,83856
581,
582,
583,
584,75784
585,
586,
587,87539
588,
589,108458
590,101803
591,
592,
593,
594,75148
595,
596,
597,73459
598,
599,
600,67796
601,
602,83492
603,77646
604,
605,
606,
607,
608,62346
609,
610,
611,
612,
613,74785
614,
615,
616,71321
617,77247
618,70593
619,73447
620,
621,
622,
623,
624,
625,
626,
627,
628,42700
629,78604
630,71949
631,
632,
633,62209
634,
635,
636,
637,59566
638,
639,
640,76030
641,78568
642,71917
643,
644,72461
645,
646,
647,
648,
649,59998
650,
651,
652,75389
653,72945
654,82946
655,
656,
657,71284
658,
659,
660,65425
661,
662,
663,75205
664,69767
665,
666,
667,
668,58636
669,
670,
671,
672,
673,45515
674,
675,71741
676,80781
677,78339
678,79493
679,
680,92062
681,
682,111942
683,105283
684,
685,98511
686,
687,110208
688,
689,100182
690,
691,
692,
693,98736
694,110004
695,
696,105620
697,
698,
699,
700,94931
701,
702,
703,
704,92040
705,
706,
707,106429
708,100091
709,
710,95059
711,
712,
713,93149
714,
715,
716,
717,100913
718,
719,
720,102192
721,
722,99538
723,
724,
725,
726,
727,80135
728,
729,
730,
731,
732,
733,85238
734,
735,80030
736,
737,
738,
739,69797
740,
741,
742,
743,58682
744,
745,74710
746,
747,85686
748,100861
749,
750,
751,80909
752,
753,
754,
755,72414
756,
757,65737
758,78661
759,
760,
761,72712
762,
763,
764,71854
765,
766,
767,
768,65883
769,
770,84566
771,77903
772,
773,77234
774,
775,
776,91179
777,
778,
779,71186
780,
781,86293
782,82401
783,
784,80406
785,
786,
787,84458
788,
789,110668
790,
791,
792,119043
793,
794,
795,
796,105144
797,
798,
799,85147
800,
801,
802,77880
803,
804,
805,94977
806,
807,
808,89945
809,
810,
811,
812,
813,88558
814,112974
815,
816,104456
817,
818,
819,97728
820,
821,100307
822,
823,
824,
825,87835
826,105934
827,
828,
829,98555
830,
831,106298
832,
833,
834,
835,122416
836,
837,
838,157766
839,151108
840,
841,138308
842,
843,
844,
845,
846,104971
847,
848,
849,
850,89101
851,
852,
853,86694
854,85111
855,
856,90788
857,
858,
859,85262
860,
861,
862,
863,
864,93527
865,92965
866,
867,
868,
869,82410
870,
871,
872,
873,70907
874,
875,
876,
877,
878,53745
879,79743
880,74254
881,
882,
883,
884,
885,56463
886,
887,
888,
889,75011
890,
891,
892,
893,75800
894,79625
895,72941
896,70933
897,
898,
899,
