seq,rtt_us
0,55193
1,47025
2,63861
3,48759
4,44502
5,59709
6,49877
7,57463
8,50742
9,44033
10,62785
11,51658
12,60434
13,51854
14,57798
15,47842
16,44957
17,62975
18,50681
19,54480
20,45187
21,58060
22,56435
23,61001
24,41876
25,58422
26,47834
27,62521
28,54256
29,52985
30,60941
31,59210
32,49703
33,45611
34,57623
35,55826
36,46012
37,57523
38,52334
39,46590
40,65475
41,53606
42,54672
43,46336
44,47517
45,47233
46,43389
47,54508
48,55543
49,46004
50,62949
51,56554
52,54923
53,58829
54,53258
55,59079
56,48089
57,46660
58,50653
59,52766
60,53198
61,66746
62,56640
63,44910
64,56104
65,45561
66,45470
67,48035
68,54688
69,66234
70,89640
71,79083
72,69959
73,57572
74,45416
75,55066
76,48496
77,55371
78,60755
79,56028
80,48165
81,64483
82,65550
83,90156
84,74632
85,67609
86,50438
87,42520
88,54369
89,43568
90,47360
91,48484
92,61188
93,50571
94,53286
95,46493
96,92504
97,77559
98,85443
99,82131
100,86603
101,77747
102,92580
103,94050
104,125746
105,126260
106,121868
107,125232
108,119263
109,99278
110,103583
111,84958
112,74987
113,57130
114,39347
115,60859
116,66780
117,58702
118,45386
119,45627
120,46466
121,53179
122,43785
123,65025
124,61147
125,50816
126,42461
127,53641
128,45880
129,68230
130,52270
131,37075
132,58609
133,48882
134,51406
135,41744
136,54217
137,55789
138,49768
139,54277
140,53210
141,51816
142,47587
143,50515
144,54333
145,72072
146,52079
147,37449
148,54251
149,43650
150,45233
151,42687
152,49105
153,48779
154,42184
155,42608
156,50246
157,43354
158,45246
159,44854
160,55804
161,49761
162,44766
163,56758
164,58323
165,59629
166,61926
167,41941
168,49306
169,41637
170,48390
171,46582
172,53980
173,66405
174,50715
175,37682
176,59747
177,58335
178,58421
179,39472
180,54845
181,49179
182,46290
183,42687
184,69444
185,54619
186,43934
187,52455
188,43562
189,45746
190,49576
191,60187
192,47782
193,38221
194,57154
195,47220
196,57510
197,56478
198,61637
199,54523
200,45567
201,58029
202,45252
203,54457
204,50051
205,56159
206,59340
207,48393
208,56490
209,59244
210,49113
211,47129
212,51255
213,45237
214,47229
215,45472
216,47772
217,54130
218,55841
219,55757
220,44583
221,45816
222,42519
223,45375
224,44355
225,55049
226,56483
227,47421
228,47372
229,54022
230,59163
231,51106
232,45349
233,54341
234,48263
235,49148
236,56673
237,49856
238,49561
239,59208
240,50636
241,57379
242,57994
243,49008
244,48571
245,46047
246,56461
247,46045
248,61018
249,53855
250,48206
251,56424
252,56036
253,45089
254,45301
255,62104
256,48434
257,45322
258,73778
259,58672
260,57903
261,43388
262,56638
263,52899
264,38491
265,53126
266,53998
267,53006
268,49825
269,45997
270,65214
271,56963
272,48363
273,42005
274,55090
275,54527
276,61479
277,47979
278,46049
279,54733
280,54882
281,42269
282,45431
283,43365
284,44738
285,43012
286,60775
287,51473
288,42956
289,60004
290,41481
291,62280
292,48589
293,44419
294,47853
295,43687
296,55728
297,43515
298,54109
299,47876
300,54608
301,54133
302,51500
303,47517
304,57068
305,54584
306,41684
307,66771
308,47933
309,47076
310,43786
311,53128
312,43084
313,41439
314,42552
315,50350
316,61402
317,50036
318,43462
319,44125
320,43339
321,43503
322,44853
323,43120
324,42212
325,50710
326,54712
327,44998
328,58383
329,46425
330,51431
331,54446
332,58377
333,56337
334,46923
335,44308
336,52953
337,47918
338,44960
339,53292
340,62449
341,62170
342,158712
343,139099
344,119110
345,131513
346,138116
347,118248
348,98252
349,78432
350,63859
351,58411
352,87398
353,67762
354,53229
355,41708
356,66619
357,57841
358,60010
359,68122
360,58379
361,51264
362,81238
363,61254
364,45226
365,65212
366,48159
367,51425
368,49937
369,62169
370,54301
371,85526
372,67414
373,49743
374,47494
375,54814
376,50721
377,46278
378,62840
379,57252
380,57006
381,50727
382,59890
383,58738
384,51450
385,49421
386,52788
387,46392
388,56949
389,47319
390,64048
391,61733
392,57963
393,48469
394,58262
395,62209
396,55354
397,48126
398,49504
399,58477
