seq,rtt_us
0,51454
1,44621
2,54312
3,48663
4,65181
5,45188
6,55560
7,57037
8,63209
9,43227
10,60956
11,48614
12,52516
13,64546
14,48293
15,46158
16,46370
17,48018
18,55919
19,50312
20,46648
21,60814
22,55419
23,46894
24,55781
25,55997
26,48936
27,65312
28,58612
29,55124
30,48281
31,43879
32,48650
33,46445
34,47076
35,56329
36,47819
37,52889
38,48341
39,61725
40,41729
41,60908
42,47890
43,45326
44,58233
45,53167
46,49901
47,53916
48,47977
49,55804
50,55102
51,57090
52,58294
53,58402
54,53738
55,50497
56,45552
57,50875
58,47098
59,52728
60,47235
61,51377
62,50932
63,60904
64,54347
65,46464
66,58341
67,54202
68,51766
69,49694
70,54153
71,51433
72,57498
73,62893
74,48079
75,56756
76,55262
77,57711
78,52660
79,59524
80,55846
81,47033
82,56901
83,46932
84,51655
85,57716
86,48110
87,57083
88,49645
89,46424
90,56849
91,58630
92,58411
93,44635
94,54067
95,45432
96,56757
97,46422
98,58717
99,45791
100,52012
101,46517
102,51782
103,46096
104,55965
105,51777
106,52607
107,40811
108,86638
109,66640
110,55958
111,46154
112,51720
113,47661
114,53768
115,53195
116,53891
117,45727
118,57718
119,61824
120,54829
121,46274
122,47762
123,52740
124,51675
125,46949
126,60810
127,51837
128,43406
129,66342
130,54915
131,50478
132,65935
133,53037
134,48678
135,66665
136,54419
137,47060
138,63712
139,50908
140,55475
141,65199
142,53169
143,38723
144,65158
145,51534
146,39858
147,66542
148,56088
149,45369
150,60888
151,59596
152,51711
153,45414
154,46530
155,44775
156,51354
157,45442
158,66932
159,59459
160,45966
161,63543
162,49467
163,52481
164,72410
165,62680
166,48902
167,46539
168,56608
169,46422
170,47874
171,45598
172,48050
173,44433
174,47779
175,61745
176,53340
177,52696
178,45346
179,57662
180,46389
181,56072
182,46723
183,54579
184,59505
185,45598
186,45790
187,53919
188,49638
189,51511
190,59312
191,57869
192,54812
193,46826
194,52532
195,41914
196,60937
197,53551
198,42814
199,66460
200,54892
201,44391
202,66714
203,58484
204,45441
205,61475
206,66518
207,50449
208,54347
209,52137
210,47837
211,45346
212,48332
213,45682
214,56688
215,57820
216,50583
217,47659
218,50989
219,46647
220,56176
221,57063
222,55362
223,52243
224,55786
225,53307
226,52909
227,44389
228,66606
229,60672
230,40679
231,74402
232,61796
233,41803
234,63465
235,64674
236,46903
237,64978
238,53637
239,44163
240,54494
241,45413
242,48444
243,45118
244,56397
245,43978
246,50353
247,50041
248,69091
249,56983
250,46462
251,61516
252,61833
253,50498
254,66518
255,51386
256,42179
257,64900
258,51804
259,42757
260,71135
261,54681
262,45163
263,66349
264,57195
265,43775
266,48107
267,48039
268,52294
269,65330
270,64897
271,44899
272,65304
273,60779
274,43757
275,53012
276,51874
277,45460
278,51851
279,43643
280,65401
281,52623
282,39292
283,66788
284,53959
285,44520
286,65495
287,60912
288,40916
289,61745
290,51739
291,54090
292,74060
293,62368
294,46748
295,45108
296,54721
297,45321
298,66989
299,52047
300,52861
301,61719
302,52629
303,39246
304,62241
305,59795
306,53696
307,40336
308,61598
309,61492
310,41501
311,65787
312,65104
313,45113
314,47927
315,55712
316,52554
317,46628
318,48880
319,58808
320,54784
321,57748
322,58682
323,54310
324,59660
325,43017
326,67621
327,58597
328,47586
329,48015
330,54046
331,59779
332,46098
333,57916
334,46071
335,64731
336,63733
337,54985
338,48304
339,46441
340,51652
341,52023
342,59819
343,69762
344,77806
345,98904
346,102825
347,602578
348,602842
349,619718
350,624668
351,624735
352,635714
353,626366
354,630376
355,626621
356,631675
357,634835
358,628109
359,634111
360,635467
361,633701
362,637733
363,626474
364,625595
365,629665
366,616343
367,612510
368,616745
369,616784
370,607707
371,601933
372,598742
373,601767
374,591846
375,586099
376,583802
377,582233
378,573638
379,566743
380,561669
381,565770
382,557747
383,549123
384,551808
385,547757
386,547838
387,544789
388,542686
389,543595
390,537820
391,542775
392,544559
393,539716
394,531645
395,539671
396,521054
397,518728
398,516365
399,510674
