seq,rtt_us
0,57844
1,46445
2,57663
3,43096
4,67932
5,55812
6,
7,71880
8,60352
9,55606
10,61719
11,
12,55978
13,
14,54163
15,
16,54515
17,47374
18,
19,52633
20,41213
21,64110
22,
23,56561
24,
25,
26,57495
27,52644
28,49393
29,
30,56227
31,49334
32,47430
33,
34,55000
35,75749
36,60624
37,67262
38,
39,61874
40,
41,
42,55283
43,
44,49477
45,
46,66420
47,65558
48,45571
49,43978
50,55794
51,
52,53827
53,47349
54,56468
55,
56,44118
57,53774
58,46125
59,54596
60,
61,55451
62,
63,54957
64,
65,45971
66,68614
67,
68,
69,
70,57982
71,50054
72,56618
73,59805
74,
75,51045
76,57978
77,
78,54108
79,59728
80,
81,
82,
83,52514
84,
85,45499
86,67238
87,56306
88,
89,54652
90,45287
91,55740
92,48643
93,
94,
95,57738
96,62964
97,
98,
99,59900
100,48472
101,47196
102,47353
103,47978
104,47123
105,48570
106,56959
107,49739
108,54905
109,56676
110,48349
111,57886
112,50595
113,48466
114,53237
115,54919
116,47365
117,56695
118,45753
119,50604
120,45646
121,
122,44882
123,65274
124,
125,55361
126,57714
127,
128,
129,48418
130,46518
131,61887
132,58303
133,45912
134,45226
135,
136,59367
137,
138,56172
139,
140,46498
141,53036
142,
143,56793
144,63974
145,
146,55765
147,53811
148,
149,
150,47197
151,46412
152,48446
153,
154,56911
155,50752
156,45319
157,
158,57606
159,53892
160,
161,46677
162,
163,58375
164,
165,
166,47807
167,48600
168,
169,59698
170,59933
171,55056
172,66572
173,56615
174,56946
175,
176,51750
177,46391
178,49311
179,46448
180,56701
181,
182,
183,66959
184,55307
185,
186,59348
187,45504
188,55787
189,45293
190,57717
191,51761
192,
193,
194,53952
195,53678
196,45287
197,59580
198,47124
199,
200,46288
201,
202,
203,64349
204,71792
205,58276
206,
207,47424
208,45418
209,59942
210,46227
211,60871
212,55351
213,47486
214,45397
215,47213
216,46953
217,49401
218,64380
219,
220,55710
221,49324
222,49292
223,67299
224,
225,55681
226,
227,46505
228,52122
229,435851
230,445327
231,458576
232,518700
233,606836
234,698571
235,728374
236,736686
237,767297
238,791039
239,794301
240,839908
241,863871
242,864546
243,865592
244,852484
245,854531
246,853354
247,851024
248,855602
249,857359
250,846300
251,842019
252,840142
253,841690
254,836651
255,838592
256,835676
257,834457
258,835346
259,833444
260,841371
261,843889
262,842576
263,833572
264,836224
265,836377
266,835548
267,838663
268,835726
269,836747
270,846486
271,835671
272,832084
273,834328
274,825305
275,825223
276,826370
277,828367
278,812228
279,819503
280,806203
281,807288
282,805223
283,802675
284,797593
285,789392
286,785307
287,785233
288,793019
289,781408
290,781387
291,775073
292,776641
293,778791
294,775671
295,765186
296,765245
297,761722
298,763862
299,769256
300,757183
301,756241
302,754067
303,756535
304,751680
305,752024
306,749298
307,748233
308,756202
309,751794
310,758264
311,753285
312,750374
313,749993
314,750152
315,863771
316,843778
317,823774
318,803783
319,783785
320,763783
321,743789
322,723791
323,706280
324,702490
325,694192
326,676450
327,722098
328,702120
329,682118
330,662125
331,642129
332,622132
333,602134
334,582130
335,562139
336,542141
337,522140
338,502148
339,482285
340,462282
341,465573
342,445579
343,425578
344,405584
345,385587
346,365583
347,345591
348,325595
349,316448
350,296463
351,276523
352,381277
353,361289
354,341292
355,321287
356,301297
357,281299
358,261296
359,241304
360,221308
361,
362,
363,
364,
365,
366,247820
367,227843
368,
369,
370,
371,
372,
373,
374,221479
375,201481
376,181491
377,161493
378,
379,
380,443657
381,423677
382,403690
383,383695
384,364317
385,350789
386,334379
387,317641
388,301147
389,284878
390,268287
391,251841
392,235492
393,354737
394,334753
395,314755
396,294757
397,274760
398,254756
399,234764
