seq,rtt_us
0,4141239
1,4144144
2,4154415
3,4144435
4,4131669
5,4137164
6,4144168
7,4124262
8,4118159
9,4108757
10,4104479
11,4097032
12,4105191
13,4096022
14,4088090
15,4079096
16,4077128
17,4085345
18,4065373
19,4054730
20,4044970
21,4034483
22,4067487
23,4047494
24,4046314
25,4030417
26,4034694
27,4046563
28,4043634
29,4040226
30,4044363
31,4051271
32,4031295
33,4023215
34,4009676
35,4001717
36,3997489
37,3978610
38,3984328
39,3977773
40,3966913
41,3953676
42,3970776
43,3950769
44,3954158
45,3937107
46,3935054
47,3924122
48,3939516
49,3941369
50,3942175
51,3938470
52,3918545
53,3898557
54,3912296
55,3903275
56,3896491
57,3896143
58,3907311
59,3905084
60,3891815
61,3904945
62,3899551
63,3891300
64,3881141
65,3880188
66,3877075
67,3857082
68,3867180
69,3859401
70,3859987
71,3839989
72,3852319
73,3833513
74,3834919
75,3820804
76,3812859
77,3801711
78,3797793
79,3804522
80,3797951
81,3779374
82,3769966
83,3757880
84,3792187
85,3790664
86,3770666
87,3754103
88,3740874
89,3750960
90,3738652
91,3728286
92,3723181
93,3708779
94,3698501
95,3697778
96,3705519
97,3704262
98,3699750
99,3712027
100,3705483
101,3696238
102,3683867
103,3671903
104,3666231
105,3650957
106,3638596
107,3631356
108,3619277
109,3608476
110,3602353
111,3586830
112,3579250
113,3572600
114,3561324
115,3551352
116,3538129
117,3532766
118,3514977
119,3505634
120,3501509
121,3493699
122,3474962
123,3465961
124,3462803
125,3444137
126,3545400
127,3538198
128,3530264
129,3538151
130,3531479
131,3552386
132,3568139
133,3554464
134,3547444
135,3542096
136,3535086
137,3515094
138,3511746
139,3495898
140,3485904
141,3475910
142,3464202
143,3452215
144,3443783
145,3429654
146,3424694
147,3404697
148,3393163
149,3385800
150,3374293
151,3365900
152,3347280
153,3339813
154,3327759
155,3315848
156,3308041
157,3292114
158,3280256
159,3265662
160,3271623
161,3251631
162,3253521
163,3233528
164,3242309
165,3222328
166,3215179
167,3196465
168,3184187
169,3179120
170,3159117
171,3144718
172,3131670
173,3118663
174,3104766
175,3094818
176,3076585
177,3066595
178,3051102
179,3042362
180,3023968
181,3016864
182,2996883
183,2990341
184,2970365
185,2964457
186,2948495
187,2940258
188,2926949
189,2911911
190,2901772
191,2894098
192,2878429
193,2865674
194,2850593
195,2843987
196,2825371
197,2816822
198,2807321
199,2792425
200,2784778
201,2769184
202,2763269
203,2749511
204,2742708
205,2734780
206,2732921
207,2714733
208,2706461
209,2700188
210,2684610
211,2676375
212,2670578
213,2655049
214,2653621
215,2633700
216,2619920
217,2612479
218,2605665
219,2585666
220,2583308
221,2607471
222,2601378
223,2585906
224,2573901
225,2570272
226,2553088
227,2541937
228,2531342
229,2519359
230,2512001
231,2493805
232,2495351
233,2477625
234,2460836
235,2455525
236,2436750
237,2442087
238,2422104
239,2406080
240,2395054
241,2381755
242,2372564
243,2355479
244,2345097
245,2336918
246,2324970
247,2317424
248,2297511
249,2285770
250,2274153
251,2258786
252,2251694
253,2239876
254,2228374
255,2209394
256,2202737
257,2195271
258,2184322
259,2190235
260,2170254
261,2154760
262,2147588
263,2143923
264,2137867
265,2121931
266,2131745
267,2111822
268,2099205
269,2095389
270,2083411
271,2075125
272,2068282
273,2056524
274,2047576
275,2055022
276,2043184
277,2037875
278,2024267
279,2016795
280,2007901
281,2001318
282,1996599
283,1985026
284,1971395
285,1961980
286,1944191
287,1936183
288,1921810
289,1915460
290,1905190
291,1907098
292,1893121
293,1884617
294,1883609
295,1873820
296,1855731
297,1845939
298,1844807
299,1824814
300,1819337
301,1805634
302,1805110
303,1791936
304,1785705
305,1776019
306,1775299
307,1759231
308,1755492
309,1748148
310,1756188
311,1737982
312,1736295
313,1727750
314,1719427
315,1703954
316,1695859
317,1706314
318,1699422
319,1683957
320,1678227
321,1664560
322,1661478
323,1655036
324,1641839
325,1640154
326,1625350
327,1649320
328,1629328
329,1642295
330,1811229
331,1791237
332,1800815
333,1815586
334,1824319
335,1845292
336,1856664
337,1888809
338,1920787
339,1930162
340,1969454
341,1993524
342,2080634
343,2101535
344,2114158
345,2124330
346,2132353
347,2144912
348,2155120
349,2168621
350,2178436
351,2271398
352,2291446
353,2315928
354,2329229
355,2349614
356,2364334
357,2371569
358,2381152
359,2390438
360,2435955
361,2440712
362,2452497
363,2470230
364,2498539
365,2535215
366,2587484
367,2711162
368,2725224
369,2852403
370,2832495
371,2856134
372,3031662
373,3061062
374,3217302
375,3199147
376,3195157
377,3228743
378,3260533
379,3304412
380,3336995
381,3480100
382,3460122
383,3579140
384,3612919
385,3745681
386,3725771
387,3723064
388,3756602
389,3788312
390,3824406
391,3860265
392,3893462
393,4022126
394,4002224
395,4017144
396,4048480
397,4145335
398,4340835
399,4325582
