seq,rtt_us
239,14112
240,13932
241,13713
242,13137
243,13111
244,12703
245,12235
246,12011
247,11616
248,11239
249,10999
250,10814
251,10401
252,10538
253,9761
254,9823
255,9059
256,8929
257,8690
258,8404
259,8026
260,7654
261,7444
262,6987
263,6916
264,6382
265,6147
266,5778
267,5595
268,15130
269,14765
270,14518
271,14180
272,13824
273,13721
274,13225
275,13189
276,12585
277,12279
278,11916
279,11757
280,11345
281,11069
282,10808
283,10457
284,10172
285,9845
286,9677
287,9217
288,9095
289,8637
290,8285
291,7847
292,7619
293,7278
294,7023
295,6726
296,6485
297,6188
298,5811
299,5624
300,15044
301,14851
302,14478
303,14209
304,13816
305,13720
306,13158
307,13066
308,12765
309,12343
310,11935
311,11692
312,11389
313,11166
314,10814
315,10381
316,10165
317,9807
318,9780
319,9252
320,9067
321,8751
322,8311
323,7985
324,7681
325,7404
326,7101
327,6872
328,6469
329,6240
330,5994
331,5734
332,15064
333,14807
334,14476
335,14271
336,13824
337,13821
338,13265
339,13130
340,12777
341,12247
342,11921
343,11714
344,11471
345,11062
346,10830
347,10400
348,10244
349,9787
350,9675
351,9192
352,9005
353,8651
354,8320
355,8039
356,7752
357,7348
358,7079
359,6861
360,6430
361,6128
362,5832
363,5729
364,15100
365,14957
366,14469
367,14211
368,13794
369,13739
370,13357
371,13003
372,12708
373,12194
374,11964
375,11693
376,11300
377,11130
378,10835
379,10472
380,10147
381,9818
382,9796
383,9111
384,9021
385,8769
386,8230
387,7933
388,7665
389,7361
390,7028
391,6808
392,6409
393,6177
394,5839
395,5838
396,15089
397,14807
398,14425
399,14303
400,13878
401,13730
402,13203
403,12951
404,12700
405,12317
406,11929
407,11732
408,11375
409,11039
410,10754
411,10610
412,10242
413,9880
414,9700
415,9206
416,8946
417,8892
418,8302
419,7957
420,7775
421,7314
422,7077
423,6808
424,6323
425,6311
426,5942
427,5735
428,15037
429,14833
430,14531
431,14353
432,13855
433,13953
434,13469
435,12986
436,12630
437,12290
438,11969
439,11850
440,11415
441,11165
442,10841
443,10583
444,10254
445,9884
446,9647
447,9212
448,9055
449,8666
450,8282
451,7939
452,7711
453,7271
454,7028
455,6793
456,6509
457,6156
458,5861
459,5680
460,15121
461,14947
462,14499
463,14214
464,13841
465,13842
466,13687
467,13039
468,12785
469,12319
470,11965
471,11869
472,11319
473,11003
474,10975
475,10554
476,10268
477,9799
478,9762
479,9190
480,9043
481,8748
482,8229
483,7930
484,7675
485,7378
486,7105
487,6810
488,6443
489,6091
490,5861
491,5752
492,15091
493,14836
494,14496
495,14252
496,13847
497,13672
498,13277
499,12982
500,12685
501,12264
502,12005
503,11727
504,11320
505,11165
506,10799
507,10644
508,10285
509,9795
510,9748
511,9257
512,9073
513,8654
514,8266
515,7933
516,7687
517,7370
518,7082
519,6874
520,6888
521,6266
522,5839
523,5724
524,15143
525,14925
526,14426
527,14170
528,13892
529,13676
530,13214
531,13048
532,12667
533,12314
534,11909
535,11756
536,11376
537,11131
538,10794
539,10464
540,10150
541,9864
542,9714
543,9109
544,9092
545,8763
546,8449
547,7993
548,7772
549,7338
550,7175
551,16728
552,6438
553,6205
554,5898
555,5668
556,15032
557,14847
558,14740
559,14176
560,13809
561,13685
562,13111
563,13001
564,12787
565,12228
566,11956
567,11718
568,11456
569,11011
570,10860
571,10535
572,10206
573,9838
574,9879
575,9085
576,9147
577,8721
578,8211
579,8050
580,7644
581,7362
582,7109
583,6799
584,6510
585,6148
586,5830
587,5657
588,15214
589,14785
590,14413
591,14241
592,13835
593,13838
594,13207
595,13073
596,12825
597,12460
598,11985
599,11722
600,11331
601,11062
602,10873
603,10553
604,10185
605,9909
606,9750
607,9157
608,9212
609,8896
610,8339
611,8005
612,7742
613,7365
614,7064
615,6884
616,6620
617,6405
618,5903
619,5850
620,15086
621,14880
622,14612
623,14234
624,13893
625,13771
626,13234
627,13079
628,12772
629,12343
630,12091
631,11731
632,11340
633,11004
634,10819
635,10488
636,10345
637,9981
638,9705
639,9218
640,9141
641,8727
642,8355
643,8183
644,7727
645,7463
646,7279
647,7079
648,6668
649,6301
650,6016
651,5716
652,15135
653,14941
654,14469
655,14290
656,13825
657,13841
658,13270
659,13150
660,12827
661,12279
662,12045
663,11884
664,11317
665,11113
666,10885
667,10651
668,10260
669,9809
670,9923
671,9450
672,9214
673,8775
674,8393
675,7970
676,7780
677,7380
678,7099
679,6931
680,6562
681,6325
682,6002
683,5825
684,15163
685,14907
686,14556
687,14374
688,13898
689,13815
690,13241
691,13121
692,12727
693,12320
694,11966
695,11710
696,11550
697,26672
698,5948
699,10563
700,10274
701,23034
702,24970
703,7769
704,9243
705,8764
706,8430
707,7979
708,8133
709,7457
710,7132
711,6963
712,6629
713,6321
714,6108
715,5814
716,15155
717,14864
718,14524
719,14391
720,13863
721,13790
722,13294
723,13159
724,12755
725,12392
726,11963
727,12087
728,11418
729,11086
730,10903
731,10635
732,10212
733,9935
734,9798
735,9289
736,9130
737,8786
738,8370
739,7986
740,7867
741,7421
742,7274
743,6879
744,6703
745,6321
746,6284
747,5821
748,15170
749,14918
750,14545
751,14258
752,13841
753,13729
754,13199
755,13123
756,13015
757,12364
758,11970
759,11792
760,11267
761,11117
762,10875
763,10658
764,10362
765,9934
766,9884
767,9188
768,9138
769,8766
770,8310
771,7934
772,7755
773,7394
774,8159
775,6886
776,6595
777,6202
778,5853
779,5740
780,15049
781,14928
782,14516
783,14188
784,13842
785,13813
786,13311
787,13250
788,12702
789,12371
790,12091
791,11761
792,11325
793,11147
794,10866
795,10539
796,10291
797,9868
798,9852
799,9232
800,10780
801,9044
802,8422
803,8012
804,7798
805,7388
806,7210
807,7019
808,6603
809,6308
810,5904
811,5858
812,15193
813,14911
814,14630
815,14271
816,13885
817,13813
818,13251
819,13170
820,12815
821,12400
822,12065
823,11797
824,11319
825,11129
826,10974
827,10629
828,10250
829,9898
830,9805
831,9313
832,9200
833,8782
834,8390
835,8020
836,7839
837,7356
838,7243
839,6910
840,6665
841,6374
842,5861
843,5767
844,15177
845,14873
846,14587
847,14347
848,13854
849,13805
850,13279
851,13179
852,12696
853,12436
854,11986
855,11691
856,11336
857,11148
858,10938
859,10598
860,10295
861,9831
862,10085
863,9224
864,9075
865,8748
866,8337
867,7936
868,7412
869,7502
870,7134
871,6884
872,6550
873,6403
874,5911
875,5863
876,15171
877,14904
878,14533
879,14326
880,13918
881,13782
882,13219
883,13027
884,12810
885,12362
886,12081
887,11862
888,11400
889,11181
890,10908
891,10520
892,10498
893,9946
894,9872
895,9188
896,9128
897,8814
898,8367
899,7995
900,7800
901,7461
902,8897
903,6911
904,6678
905,6349
906,5873
907,5753
908,15115
909,14996
910,14571
911,14323
912,13885
913,13792
914,13331
915,13054
916,12872
917,12468
918,12007
919,11794
920,11457
921,11241
922,10911
923,10637
924,10324
925,9966
926,9880
927,9233
928,9066
929,8847
930,8342
931,7987
932,7848
933,7285
934,7192
935,6988
936,6519
937,6213
938,5877
939,5812
940,15088
941,14886
942,14544
943,14186
944,13825
945,13790
946,13230
947,13088
948,12741
949,12449
950,11996
951,11717
952,11397
953,11125
954,10889
955,10574
956,10220
957,9860
958,9964
959,9511
960,9014
961,8771
962,8368
963,8030
964,7838
965,7491
966,7107
967,6853
968,6538
969,6213
970,5864
971,5730
972,15172
973,14855
974,14585
975,14396
976,13949
977,13803
978,13224
979,13031
980,12973
981,12354
982,12163
983,11782
984,11352
985,11118
986,10884
987,10512
988,10289
989,9884
990,9774
991,9183
992,8947
993,8826
994,8300
995,7978
996,7757
997,7334
998,7149
999,6921
1000,6576
1001,6227
1002,5965
1003,5765
1004,15261
1005,14899
1006,14581
1007,14262
1008,13927
1009,13756
1010,13318
1011,13004
1012,12753
1013,12272
1014,11942
1015,11773
1016,11407
1017,11124
1018,10854
1019,10517
1020,10374
1021,9809
1022,9868
1023,9264
1024,8999
1025,8781
1026,8298
1027,8019
1028,7745
1029,7428
1030,7121
1031,6959
1032,6530
1033,6225
1034,5900
1035,5866
1036,15173
1037,14963
1038,14558
1039,14245
1040,13815
1041,13760
1042,13242
1043,13116
1044,12753
1045,12421
1046,12005
1047,11752
1048,11431
1049,11096
1050,10931
1051,10631
1052,10275
1053,9926
1054,9819
1055,9360
1056,9156
1057,18647
1058,8520
1059,8035
1060,7832
1061,7363
1062,7223
1063,6871
1064,6614
1065,6204
1066,5940
1067,5786
1068,15188
1069,15029
1070,14757
1071,14266
1072,13911
1073,13926
1074,13378
1075,13114
1076,12782
1077,12495
1078,12022
1079,11947
1080,11412
1081,11234
1082,11014
1083,10623
1084,10269
1085,9975
1086,9804
1087,9266
1088,9075
1089,8779
1090,8351
1091,7992
1092,7782
1093,7413
1094,7187
1095,6906
1096,6577
1097,6371
1098,5943
1099,5875
1100,15203
1101,14968
1102,14573
1103,14243
1104,13878
1105,13746
1106,13238
1107,13187
1108,12980
1109,12380
1110,11963
1111,11727
1112,11494
1113,11196
1114,10887
1115,10662
1116,10254
1117,9856
1118,9754
1119,9183
1120,9132
1121,8922
1122,8415
1123,7996
1124,7891
1125,7459
1126,7219
1127,6876
1128,6588
1129,6265
1130,5860
1131,5776
1132,15172
1133,14889
1134,14590
1135,14341
1136,13864
1137,13742
1138,13315
1139,13120
1140,12852
1141,12389
1142,12059
1143,11870
1144,11442
1145,11287
1146,11021
1147,10617
1148,10224
1149,9834
1150,9821
1151,9364
1152,9182
1153,8853
1154,8392
1155,8059
1156,7801
1157,7451
1158,7223
1159,7038
1160,6767
1161,6453
1162,6612
1163,6029
1164,15117
1165,14938
1166,14582
1167,14241
1168,14139
1169,13790
1170,13310
1171,13187
1172,12807
1173,12378
1174,12131
1175,11788
1176,11472
1177,11147
1178,10915
1179,10658
1180,10352
1181,9804
1182,9789
1183,9223
1184,9040
1185,8749
1186,8366
1187,8004
1188,7836
1189,7491
1190,7229
1191,6978
1192,6588
1193,6281
1194,5877
1195,5826
1196,15189
1197,14974
1198,14644
1199,14305
1200,13978
1201,13876
1202,13347
1203,13270
1204,12834
1205,12473
1206,12000
1207,11849
1208,11507
1209,11204
1210,10947
1211,10547
1212,10341
1213,9879
1214,9871
1215,9406
1216,9180
1217,8852
1218,8435
1219,8007
1220,7829
1221,7384
1222,7215
1223,7005
1224,6684
1225,6267
1226,5928
1227,5832
1228,15273
1229,14997
1230,14620
1231,14346
1232,13944
1233,13828
1234,13346
1235,13175
1236,12800
1237,12468
1238,12050
1239,11842
1240,11451
1241,11233
1242,10902
1243,10591
1244,10364
1245,9859
1246,9873
1247,9301
1248,9265
1249,8796
1250,8399
1251,8241
1252,7861
1253,7456
1254,7173
1255,6942
1256,6681
1257,6280
1258,6025
1259,5962
1260,15681
1261,15002
1262,14721
1263,14356
1264,13924
1265,13807
1266,13322
1267,13117
1268,12892
1269,12518
1270,12121
1271,11809
1272,11479
1273,11155
1274,10954
1275,10667
1276,10370
1277,10045
1278,9875
1279,9287
1280,9243
1281,8809
1282,8372
1283,7988
1284,7802
1285,7526
1286,7148
1287,6967
1288,6528
1289,6212
1290,5895
1291,5821
1292,15319
1293,14860
1294,14670
1295,14226
1296,13850
1297,13814
1298,13347
1299,13173
1300,12898
1301,12445
1302,12111
1303,11849
1304,11388
1305,11155
1306,10961
1307,10673
1308,10423
1309,9928
1310,9819
1311,9341
1312,9052
1313,8795
1314,8397
1315,8011
1316,7808
1317,7402
1318,7186
1319,6899
1320,6559
1321,6210
1322,5929
1323,5895
1324,15253
1325,14901
1326,14579
1327,14274
1328,13887
1329,13783
1330,13351
1331,13141
1332,12855
1333,12409
1334,11969
1335,11865
1336,11351
1337,11196
1338,10986
1339,10622
1340,10253
1341,9883
1342,10046
1343,9287
1344,9002
1345,8855
1346,8325
1347,7978
1348,7846
1349,7549
1350,7205
1351,6952
1352,6708
1353,6233
1354,5845
1355,5782
1356,15174
1357,14928
1358,14756
1359,14268
1360,13902
1361,13879
1362,13358
1363,13379
1364,13030
1365,12377
1366,12064
1367,11821
1368,11514
1369,11232
1370,10970
1371,10562
1372,10265
1373,9910
1374,9786
1375,9266
1376,9110
1377,8873
1378,8419
1379,8036
1380,7895
1381,7419
1382,7230
1383,6898
1384,6758
1385,6210
1386,5809
1387,5781
1388,15312
1389,14978
1390,14671
1391,14270
1392,13881
1393,13868
1394,13357
1395,13205
1396,13003
1397,12527
1398,11975
1399,11872
1400,11451
1401,11278
1402,10942
1403,10655
1404,10252
1405,9967
1406,9806
1407,9425
1408,9270
1409,8877
1410,8417
1411,7991
1412,7790
1413,7599
1414,7306
1415,6930
1416,6575
1417,6248
1418,5841
1419,5893
1420,15248
1421,15096
1422,14658
1423,14356
1424,13862
1425,13943
1426,13369
1427,13240
1428,12888
1429,12536
1430,12208
1431,11957
1432,11617
1433,11235
1434,11371
1435,10713
1436,10383
1437,9928
1438,9893
1439,9377
1440,9284
1441,8913
1442,8494
1443,8154
1444,7943
1445,7481
1446,7240
1447,6954
1448,6771
1449,6383
1450,5940
1451,5821
1452,15256
1453,15036
1454,14639
1455,14288
1456,14420
1457,14022
1458,13726
1459,13159
1460,12836
1461,12540
1462,12012
1463,11848
1464,11472
1465,11230
1466,10901
1467,10641
1468,10299
1469,9989
1470,9841
1471,9257
1472,9199
1473,8993
1474,8573
1475,8089
1476,7911
1477,7436
1478,7317
1479,6928
1480,6580
1481,6313
1482,5866
1483,5805
1484,15332
1485,14896
1486,14607
1487,14313
1488,14016
1489,13810
1490,13227
1491,13177
1492,12842
1493,12591
1494,12075
1495,11790
1496,11576
1497,11198
1498,10952
1499,10676
1500,10428
1501,9878
1502,9804
1503,9318
1504,9165
1505,8888
1506,8415
1507,8112
1508,7963
1509,7789
1510,7289
1511,7047
1512,6651
1513,6272
1514,6025
1515,5880
1516,15380
1517,14927
1518,14775
1519,14323
1520,13910
1521,14048
1522,13310
1523,13221
1524,12860
1525,12495
1526,12039
1527,11924
1528,11628
1529,11321
1530,11000
1531,10663
1532,10302
1533,9977
1534,9820
1535,9601
1536,9120
1537,8904
1538,8412
1539,8057
1540,8040
1541,7558
1542,7181
1543,7117
1544,6763
1545,6427
1546,6104
1547,6022
1548,15350
1549,15076
1550,14697
1551,14312
1552,14011
1553,13903
1554,13221
1555,13138
1556,12813
1557,12495
1558,12146
1559,11852
1560,11458
1561,11295
1562,10959
1563,10642
1564,10533
1565,10021
1566,9862
1567,9282
1568,9208
1569,8876
1570,8535
1571,8128
1572,7921
1573,7488
1574,7367
1575,7104
1576,6671
1577,6375
1578,5946
1579,15574
1580,15249
1581,15048
1582,14805
1583,14387
1584,13927
1585,14014
1586,13384
1587,13481
1588,12923
1589,12477
1590,12195
1591,11820
1592,11660
1593,11190
1594,10980
1595,10831
1596,10308
1597,9988
1598,9904
1599,9441
1600,9178
1601,8937
1602,8554
1603,8139
1604,7894
1605,7503
1606,7273
1607,7016
1608,6721
1609,6359
1610,6064
1611,15567
1612,15326
1613,15073
1614,14678
1615,14354
1616,14084
1617,14828
1618,13342
1619,13365
1620,12906
1621,12525
1622,12427
1623,11935
1624,11717
1625,11213
1626,11054
1627,10686
1628,10302
1629,9890
1630,9960
1631,9459
1632,9092
1633,8835
1634,8436
1635,8250
1636,7826
1637,7423
1638,7252
1639,6983
1640,6679
1641,6352
1642,5937
1643,5950
1644,15318
1645,15069
1646,14784
1647,14400
1648,13943
1649,13884
1650,13316
1651,13088
1652,12839
1653,12514
1654,12278
1655,11864
1656,11493
1657,11238
1658,11137
1659,10699
1660,10361
1661,10005
1662,9899
1663,9330
1664,9090
1665,8860
1666,8507
1667,8110
1668,7891
1669,7652
1670,7245
1671,7188
1672,6775
1673,6500
1674,6057
1675,5896
1676,15661
1677,14985
1678,14663
1679,14339
1680,14047
1681,13957
1682,13367
1683,13091
1684,12887
1685,12397
1686,12035
1687,11894
1688,11479
1689,11190
1690,10972
1691,10817
1692,10387
1693,9885
1694,10043
1695,9249
1696,9141
1697,9002
1698,8479
1699,8074
1700,8013
1701,7534
1702,7377
1703,7139
1704,6705
1705,6350
1706,5916
1707,6056
1708,15403
1709,15002
1710,14654
1711,14360
1712,13943
1713,13905
1714,13496
1715,13252
1716,12897
1717,12432
1718,12053
1719,11794
1720,11499
1721,11332
1722,11087
1723,10704
1724,10391
1725,9998
1726,10038
1727,9316
1728,9231
1729,8960
1730,8523
1731,8170
1732,7941
1733,7435
1734,7337
1735,6955
1736,6711
1737,6345
1738,5921
1739,5961
1740,15371
1741,15065
1742,14677
1743,14480
1744,14029
1745,13945
1746,13487
1747,13163
1748,12889
1749,12667
1750,12247
1751,11887
1752,11505
1753,11242
1754,11065
1755,10648
1756,10337
1757,10227
1758,9971
1759,9345
1760,9374
1761,8927
1762,18385
1763,8065
1764,7891
1765,7557
1766,7259
1767,7046
1768,6657
1769,6488
1770,6579
1771,7332
1772,15394
1773,15014
1774,14761
1775,14440
1776,14069
1777,14061
1778,13393
1779,13166
1780,13006
1781,12590
1782,12154
1783,11929
1784,11485
1785,11223
1786,11005
1787,10698
1788,10507
1789,10289
1790,11062
1791,15906
1792,15364
1793,11488
1794,7916
1795,7448
1796,12321
1797,15957
1798,16011
1799,12105
1800,15307
1801,6804
1802,14671
1803,5632
1804,13989
1805,13645
1806,13370
1807,13278
1808,13011
1809,12470
1810,12268
1811,11995
1812,11539
1813,11283
1814,11052
1815,10615
1816,10327
1817,10051
1818,9672
1819,9477
1820,9392
1821,9007
1822,8440
1823,8166
1824,8048
1825,7632
1826,7311
1827,7038
1828,6778
1829,6293
1830,6035
1831,5671
1832,15409
1833,14975
1834,14670
1835,14240
1836,14069
1837,13657
1838,13376
1839,13429
1840,12946
1841,12397
1842,12120
1843,11957
1844,11594
1845,11320
1846,10934
1847,10765
1848,10273
1849,9959
1850,9636
1851,9410
1852,9346
1853,8947
1854,8461
1855,8193
1856,8124
1857,7629
1858,7317
1859,6967
1860,6762
1861,6343
1862,6034
1863,5786
1864,15354
1865,15034
1866,14691
1867,14334
1868,14030
1869,13708
1870,13614
1871,13388
1872,13328
1873,12464
1874,12134
1875,12044
1876,11614
1877,11399
1878,10957
1879,10746
1880,10306
1881,10152
1882,9636
1883,9386
1884,9358
1885,9039
1886,8393
1887,8205
1888,8008
1889,7519
1890,7348
1891,6898
1892,6743
1893,6266
1894,6241
1895,5840
1896,15297
1897,15019
1898,14757
1899,14294
1900,14015
1901,13622
1902,13500
1903,13402
1904,12931
1905,12435
1906,12172
1907,12061
1908,11593
1909,11349
1910,10935
1911,10724
1912,10223
1913,9978
1914,9570
1915,9447
1916,9371
1917,8918
1918,8414
1919,8020
1920,7998
1921,7563
1922,7202
1923,7045
1924,6694
1925,6261
1926,6033
1927,6256
1928,15293
1929,14939
1930,14768
1931,14239
1932,13965
1933,13765
1934,13408
1935,13366
1936,12921
1937,12365
1938,12160
1939,11937
1940,11601
1941,11330
1942,10929
1943,10680
1944,10230
1945,9960
1946,9561
1947,9455
1948,9360
1949,8910
1950,8435
1951,8092
1952,8026
1953,7609
1954,7286
1955,6892
1956,6824
1957,6393
1958,6125
1959,5818
1960,15554
1961,14980
1962,14914
1963,14381
1964,13955
1965,13705
1966,13509
1967,13430
1968,13009
1969,12480
1970,12161
1971,12117
1972,11620
1973,11314
1974,10943
1975,10642
1976,10377
1977,9912
1978,9676
1979,9401
1980,9288
1981,8901
1982,8399
1983,8088
1984,8043
1985,7503
1986,7299
1987,6963
1988,6579
1989,6350
1990,6032
1991,5670
1992,15400
1993,14970
1994,14787
1995,14370
1996,13988
1997,13622
1998,13592
1999,13454
