seq,rtt_us
344,8162
345,7697
346,7593
347,7195
348,7101
349,6674
350,6237
351,6616
352,5549
353,5232
354,4956
355,4709
356,14254
357,13843
358,13606
359,13272
360,13125
361,12719
362,12469
363,12034
364,11681
365,11550
366,11313
367,11045
368,10795
369,10269
370,9916
371,9673
372,9335
373,9037
374,8782
375,8435
376,8119
377,7635
378,7635
379,7323
380,7019
381,6836
382,6247
383,5839
384,5628
385,5336
386,5032
387,4798
388,14285
389,13996
390,13644
391,13310
392,13042
393,12763
394,12487
395,12141
396,11752
397,11574
398,11213
399,11089
400,10639
401,10256
402,9922
403,9687
404,9321
405,8970
406,8723
407,8385
408,8222
409,7751
410,7643
411,7156
412,7046
413,6693
414,6306
415,5881
416,5585
417,5393
418,5122
419,4728
420,14401
421,13881
422,13591
423,13401
424,13016
425,12702
426,12498
427,12193
428,11674
429,11569
430,11172
431,10984
432,10511
433,10261
434,9909
435,9570
436,9301
437,9010
438,8813
439,8519
440,8139
441,7717
442,7610
443,7103
444,6964
445,6639
446,16039
447,5817
448,5683
449,5245
450,5034
451,4742
452,14212
453,13897
454,13624
455,14225
456,13076
457,12874
458,12468
459,12014
460,11741
461,11725
462,11175
463,11050
464,10621
465,10256
466,9975
467,9810
468,9264
469,9043
470,8766
471,8489
472,8118
473,7767
474,7628
475,7256
476,6973
477,6597
478,6202
479,5935
480,5576
481,5304
482,5255
483,4682
484,14713
485,13883
486,13707
487,13430
488,13041
489,12815
490,12481
491,11992
492,11750
493,21371
494,11051
495,11061
496,10634
497,10364
498,10030
499,9681
500,9247
501,9019
502,8701
503,8446
504,8136
505,7740
506,7744
507,7150
508,7071
509,6600
510,6275
511,5877
512,5570
513,5211
514,5046
515,4824
516,14389
517,13972
518,13676
519,13338
520,13112
521,12872
522,12496
523,11977
524,11248
525,11560
526,11140
527,11384
528,10602
529,10359
530,9979
531,9682
532,9278
533,8994
534,8831
535,8534
536,8023
537,7811
538,7575
539,7124
540,7142
541,6650
542,6310
543,6068
544,5583
545,5275
546,5037
547,4779
548,14251
549,13957
550,13698
551,13425
552,13039
553,12732
554,12993
555,12186
556,11700
557,11619
558,11325
559,11273
560,10761
561,10385
562,9921
563,9658
564,9466
565,9050
566,8761
567,8484
568,8223
569,7795
570,7689
571,7258
572,7244
573,6661
574,6416
575,5985
576,5669
577,5454
578,5153
579,4839
580,14348
581,13940
582,13608
583,13403
584,13118
585,12906
586,12508
587,12111
588,11921
589,11652
590,11203
591,11228
592,10606
593,10283
594,9871
595,9661
596,9270
597,9035
598,8846
599,8892
600,8073
601,7868
602,7654
603,7160
604,7155
605,6667
606,6274
607,5838
608,5630
609,5241
610,5094
611,4959
612,14298
613,13966
614,13613
615,13264
616,13002
617,12767
618,12511
619,11999
620,11816
621,11609
622,11147
623,11193
624,10684
625,10474
626,10058
627,9713
628,9283
629,9006
630,8764
631,8468
632,8084
633,7839
634,7621
635,7099
636,7235
637,6732
638,6423
639,6209
640,5772
641,5286
642,5154
643,4853
644,14328
645,13902
646,13715
647,13263
648,13208
649,12821
650,12536
651,12123
652,11768
653,11644
654,11192
655,11231
656,10612
657,10194
658,9978
659,9621
660,9237
661,9033
662,8819
663,8503
664,8078
665,7823
666,7680
667,7161
668,7199
669,6693
670,6249
671,5926
672,5724
673,5338
674,5170
675,4851
676,14381
677,13939
678,13692
679,13280
680,13164
681,12801
682,12416
683,12079
684,11823
685,11620
686,11169
687,11313
688,10625
689,10229
690,9840
691,9705
692,9291
693,9103
694,8808
695,8580
696,7937
697,7767
698,7730
699,7236
700,7086
701,6665
702,6311
703,5888
704,5658
705,5328
706,5147
707,4821
708,14446
709,13979
710,13588
711,13239
712,13139
713,12708
714,12523
715,12003
716,11791
717,11582
718,11338
719,11089
720,10609
721,10292
722,9880
723,9728
724,9308
725,9040
726,8756
727,8517
728,8091
729,7825
730,7706
731,7281
732,7119
733,6660
734,6332
735,5975
736,5608
737,5304
738,5078
739,4822
740,14396
741,14031
742,13657
743,13332
744,13209
745,12936
746,12531
747,12133
748,11889
749,11832
750,11332
751,11122
752,10688
753,10283
754,9980
755,9704
756,9365
757,9141
758,8786
759,8697
760,8123
761,7780
762,7691
763,7372
764,7195
765,6611
766,6339
767,5973
768,5657
769,5452
770,5136
771,4802
772,14466
773,14014
774,13706
775,13253
776,13090
777,12769
778,12457
779,12084
780,11887
781,11763
782,11218
783,11178
784,10970
785,10390
786,10178
787,9910
788,9376
789,9131
790,8870
791,8574
792,8020
793,7837
794,7677
795,7222
796,7140
797,6689
798,6402
799,6057
800,5879
801,5448
802,5170
803,5034
804,14365
805,14006
806,13858
807,13441
808,13249
809,12934
810,12553
811,12132
812,11903
813,11788
814,11533
815,11173
816,10838
817,10467
818,10112
819,9790
820,9516
821,9278
822,8948
823,8669
824,8260
825,8006
826,7794
827,7411
828,7300
829,6860
830,6425
831,6078
832,5804
833,5491
834,5261
835,5087
836,14500
837,14041
838,13891
839,13484
840,13159
841,12956
842,12590
843,12205
844,11919
845,11806
846,11355
847,11229
848,10790
849,10383
850,10138
851,9834
852,9413
853,9265
854,9075
855,8488
856,8159
857,7827
858,7728
859,7290
860,7151
861,6833
862,6363
863,6022
864,5746
865,5400
866,5153
867,4836
868,14368
869,14160
870,13786
871,13460
872,13241
873,12859
874,12543
875,12138
876,11859
877,11820
878,11250
879,11109
880,10683
881,10355
882,10067
883,10538
884,9468
885,9206
886,8833
887,8588
888,8242
889,7877
890,7686
891,7892
892,7390
893,6717
894,6351
895,6011
896,5775
897,5327
898,5281
899,4959
900,14327
901,14110
902,13813
903,13357
904,13282
905,12984
906,12656
907,12188
908,11846
909,11740
910,11218
911,11276
912,10718
913,10357
914,10006
915,9776
916,9353
917,9175
918,8896
919,8590
920,8159
921,7855
922,7642
923,7252
924,7065
925,6747
926,6418
927,5971
928,5687
929,5297
930,5087
931,4855
932,14347
933,13966
934,13763
935,13427
936,13180
937,12843
938,12542
939,12162
940,11789
941,11711
942,11212
943,11324
944,10658
945,10303
946,10035
947,9754
948,9443
949,9162
950,8868
951,8577
952,8140
953,7869
954,7956
955,7268
956,7109
957,6699
958,6307
959,5881
960,5736
961,5327
962,5107
963,5095
964,14549
965,14092
966,13861
967,13305
968,13156
969,12843
970,12698
971,12241
972,11892
973,11741
974,11291
975,11138
976,10756
977,10320
978,10015
979,9749
980,9359
981,9148
982,8957
983,8965
984,8273
985,7863
986,7674
987,7311
988,7168
989,6769
990,6276
991,6084
992,5718
993,5309
994,5057
995,4879
996,14402
997,14042
998,13770
999,13406
1000,13119
1001,12903
1002,12576
1003,12187
1004,11842
1005,11712
1006,11308
1007,11126
1008,10707
1009,10368
1010,10108
1011,9771
1012,9343
1013,9084
1014,8887
1015,8630
1016,8216
1017,7961
1018,7770
1019,7254
1020,7180
1021,6687
1022,6313
1023,5969
1024,5592
1025,5317
1026,5013
1027,4942
1028,14325
1029,13987
1030,13705
1031,13380
1032,13118
1033,12887
1034,12557
1035,12234
1036,11864
1037,11784
1038,11330
1039,9745
1040,9325
1041,9110
1042,8843
1043,8556
1044,8162
1045,7764
1046,7430
1047,7234
1048,7289
1049,6710
1050,6384
1051,5940
1052,5702
1053,5424
1054,5105
1055,4914
1056,14370
1057,14067
1058,13748
1059,13342
1060,13081
1061,12891
1062,12619
1063,12053
1064,11842
1065,11406
1066,11255
1067,11262
1068,10773
1069,10417
1070,9965
1071,9742
1072,9438
1073,9117
1074,8840
1075,8537
1076,8235
1077,7848
1078,7503
1079,7260
1080,7176
1081,6666
1082,6411
1083,6144
1084,5779
1085,5366
1086,5206
1087,4847
1088,14443
1089,14073
1090,13802
1091,13531
1092,13142
1093,12814
1094,12502
1095,12046
1096,11788
1097,11499
1098,11264
1099,11217
1100,10734
1101,10321
1102,9982
1103,9738
1104,9312
1105,9070
1106,8884
1107,8500
1108,8074
1109,7899
1110,7500
1111,7195
1112,7143
1113,6714
1114,6298
1115,6032
1116,5750
1117,5384
1118,5142
1119,5047
1120,14397
1121,13998
1122,13772
1123,13410
1124,13077
1125,12820
1126,12558
1127,12157
1128,11822
1129,11524
1130,11358
1131,11121
1132,10791
1133,10330
1134,10130
1135,9765
1136,9407
1137,9060
1138,9012
1139,8573
1140,8151
1141,7914
1142,7563
1143,7226
1144,7116
1145,6767
1146,6313
1147,5957
1148,5885
1149,5455
1150,5234
1151,4929
1152,14336
1153,13972
1154,13716
1155,13419
1156,13269
1157,12812
1158,12546
1159,12133
1160,11817
1161,11464
1162,11247
1163,11197
1164,10652
1165,10262
1166,10009
1167,9806
1168,9418
1169,9134
1170,8890
1171,8598
1172,8082
1173,7875
1174,7498
1175,7263
1176,7144
1177,6733
1178,6346
1179,6008
1180,5802
1181,5363
1182,5070
1183,4879
1184,14465
1185,14120
1186,13900
1187,13375
1188,13127
1189,12869
1190,12582
1191,12286
1192,11877
1193,11468
1194,11202
1195,11103
1196,10713
1197,10362
1198,10134
1199,9944
1200,9623
1201,9232
1202,8917
1203,8563
1204,8276
1205,7867
1206,7532
1207,7215
1208,7193
1209,6763
1210,6352
1211,6092
1212,5782
1213,5439
1214,5200
1215,4898
1216,14568
1217,14085
1218,13838
1219,13549
1220,13270
1221,12742
1222,12530
1223,12122
1224,11848
1225,11454
1226,11229
1227,11083
1228,10855
1229,10364
1230,10034
1231,9709
1232,9439
1233,9281
1234,8871
1235,8659
1236,8208
1237,7895
1238,7476
1239,7343
1240,7130
1241,7203
1242,6360
1243,6052
1244,5734
1245,5425
1246,5087
1247,4735
1248,14373
1249,14236
1250,13747
1251,13484
1252,13174
1253,12750
1254,12540
1255,12172
1256,11899
1257,11495
1258,11168
1259,11728
1260,10811
1261,10353
1262,10030
1263,9819
1264,9505
1265,9238
1266,8883
1267,8701
1268,8232
1269,7960
1270,7597
1271,7375
1272,7231
1273,7028
1274,6423
1275,6059
1276,5829
1277,5606
1278,5272
1279,4943
1280,14480
1281,14081
1282,13867
1283,13481
1284,13239
1285,12940
1286,12685
1287,12131
1288,11912
1289,11744
1290,11344
1291,11351
1292,10769
1293,10416
1294,10073
1295,9731
1296,9391
1297,9207
1298,8888
1299,8752
1300,8249
1301,7923
1302,7563
1303,7243
1304,7244
1305,6783
1306,6417
1307,6077
1308,5831
1309,5410
1310,5163
1311,4867
1312,14401
1313,14081
1314,13843
1315,13416
1316,13292
1317,12889
1318,12669
1319,12279
1320,11915
1321,11576
1322,11354
1323,11201
1324,10850
1325,10400
1326,10414
1327,9829
1328,9429
1329,9276
1330,8900
1331,8638
1332,8191
1333,7919
1334,7540
1335,7287
1336,7216
1337,6751
1338,6408
1339,6075
1340,5798
1341,5473
1342,5228
1343,4832
1344,14386
1345,14184
1346,13904
1347,13433
1348,13205
1349,12923
1350,12628
1351,12246
1352,11883
1353,11594
1354,11359
1355,11147
1356,10807
1357,10418
1358,10032
1359,9852
1360,9455
1361,9164
1362,8855
1363,8662
1364,8186
1365,7866
1366,7475
1367,7323
1368,7225
1369,6776
1370,6376
1371,6083
1372,5846
1373,5543
1374,5248
1375,4892
1376,14432
1377,13935
1378,13781
1379,13501
1380,13216
1381,12825
1382,12576
1383,12236
1384,11926
1385,11513
1386,11372
1387,11200
1388,10765
1389,10455
1390,10122
1391,9858
1392,9433
1393,9357
1394,8821
1395,8719
1396,8239
1397,7944
1398,7650
1399,7478
1400,7366
1401,6867
1402,6483
1403,6156
1404,5959
1405,5516
1406,5355
1407,4910
1408,4763
1409,14169
1410,13812
1411,13528
1412,13266
1413,12836
1414,12659
1415,12204
1416,11909
1417,11548
1418,11432
1419,11316
1420,10809
1421,10500
1422,10163
1423,9884
1424,9516
1425,9305
1426,8909
1427,8630
1428,8299
1429,7905
1430,7575
1431,7369
1432,7470
1433,6921
1434,6522
1435,6234
1436,12382
1437,5801
1438,5357
1439,4918
1440,16718
1441,14195
1442,13854
1443,13589
1444,9861
1445,9747
1446,12650
1447,12737
1448,12077
1449,11638
1450,11509
1451,11568
1452,10989
1453,10640
1454,10188
1455,9934
1456,9497
1457,9253
1458,8922
1459,8639
1460,8225
1461,7923
1462,7670
1463,7415
1464,7249
1465,6736
1466,6350
1467,6031
1468,5771
1469,5460
1470,5215
1471,4798
1472,14394
1473,14077
1474,13744
1475,13424
1476,13235
1477,12848
1478,12658
1479,12220
1480,11842
1481,11580
1482,11233
1483,11382
1484,10745
1485,10330
1486,10123
1487,9748
1488,9433
1489,9256
1490,8776
1491,8602
1492,8248
1493,7913
1494,7467
1495,7367
1496,7506
1497,6815
1498,6494
1499,6213
1500,5829
1501,5519
1502,5215
1503,4827
1504,4811
1505,14129
1506,14020
1507,13446
1508,13165
1509,12818
1510,12659
1511,12277
1512,12025
1513,11566
1514,11290
1515,11271
1516,10734
1517,10370
1518,10085
1519,9727
1520,9422
1521,9244
1522,8923
1523,8754
1524,8261
1525,7931
1526,7472
1527,7310
1528,7243
1529,6794
1530,6351
1531,6066
1532,5830
1533,5445
1534,5229
1535,4937
1536,14453
1537,14085
1538,13812
1539,13483
1540,13205
1541,12860
1542,22458
1543,12228
1544,12093
1545,11605
1546,11401
1547,11281
1548,11008
1549,10504
1550,10170
1551,9821
1552,9618
1553,9209
1554,8846
1555,8710
1556,8221
1557,7955
1558,7568
1559,7315
1560,7279
1561,6913
1562,6454
1563,6116
1564,5884
1565,5469
1566,5247
1567,4864
1568,14590
1569,14118
1570,13776
1571,13423
1572,13224
1573,12921
1574,12632
1575,12300
1576,11933
1577,11602
1578,11457
1579,11350
1580,10832
1581,10402
1582,10184
1583,9866
1584,9409
1585,9273
1586,8833
1587,8663
1588,8229
1589,8024
1590,8399
1591,7252
1592,7310
1593,6747
1594,6398
1595,6136
1596,5793
1597,5525
1598,5300
1599,4890
1600,4766
1601,14090
1602,13837
1603,13468
1604,13238
1605,12903
1606,12677
1607,12257
1608,12036
1609,11594
1610,11333
1611,11391
1612,10889
1613,10489
1614,10236
1615,9764
1616,9472
1617,9174
1618,8883
1619,8658
1620,8235
1621,7870
1622,7575
1623,7390
1624,7296
1625,6777
1626,6456
1627,6128
1628,5799
1629,5468
1630,5340
1631,4850
1632,14482
1633,14111
1634,13833
1635,13456
1636,13119
1637,12844
1638,12702
1639,12224
1640,11894
1641,11547
1642,11521
1643,11383
1644,10778
1645,10487
1646,9984
1647,9782
1648,9531
1649,9319
1650,8889
1651,8646
1652,8330
1653,7903
1654,7540
1655,7276
1656,7314
1657,6778
1658,6405
1659,6227
1660,5822
1661,5486
1662,5252
1663,4974
1664,4842
1665,14182
1666,13771
1667,13422
1668,13346
1669,12838
1670,12776
1671,12207
1672,11916
1673,11539
1674,11300
1675,11206
1676,10807
1677,10420
1678,10176
1679,9756
1680,9459
1681,9337
1682,8904
1683,8913
1684,8236
1685,7905
1686,7577
1687,7293
1688,7272
1689,6792
1690,6587
1691,6177
1692,5783
1693,5783
1694,5206
1695,4905
1696,5115
1697,14228
1698,13880
1699,13556
1700,13102
1701,12805
1702,12742
1703,12293
1704,11920
1705,11496
1706,11311
1707,11206
1708,10820
1709,10479
1710,10055
1711,9771
1712,9494
1713,9302
1714,8828
1715,8782
1716,8096
1717,8015
1718,7533
1719,7242
1720,7175
1721,6821
1722,6604
1723,6154
1724,5903
1725,5488
1726,5293
1727,4878
1728,4792
1729,14058
1730,13818
1731,13542
1732,13266
1733,12874
1734,12741
1735,12434
1736,11843
1737,11527
1738,11335
1739,11257
1740,10812
1741,10450
1742,10060
1743,9795
1744,9535
1745,9226
1746,8828
1747,8723
1748,8253
1749,7946
1750,7635
1751,7423
1752,7190
1753,6811
1754,6478
1755,6188
1756,5806
1757,5489
1758,5186
1759,4869
1760,4908
1761,14146
1762,13853
1763,13557
1764,13357
1765,12853
1766,12976
1767,12195
1768,11951
1769,11595
1770,11328
1771,11352
1772,10877
1773,10560
1774,10180
1775,9859
1776,9565
1777,9311
1778,9009
1779,8867
1780,8479
1781,7974
1782,7601
1783,7411
1784,7210
1785,6864
1786,6493
1787,6094
1788,5893
1789,5495
1790,5248
1791,4856
1792,4686
1793,14207
1794,13855
1795,13443
1796,13315
1797,12834
1798,12782
1799,12343
1800,11935
1801,11667
1802,11493
1803,11314
1804,10925
1805,10532
1806,10162
1807,9799
1808,9438
1809,9220
1810,8868
1811,8653
1812,8214
1813,7933
1814,7606
1815,7397
1816,7228
1817,6931
1818,6518
1819,6077
1820,5808
1821,5665
1822,5240
1823,4930
1824,14520
1825,14183
1826,13791
1827,13527
1828,13310
1829,12949
1830,12701
1831,12260
1832,11917
1833,11638
1834,11426
1835,11178
1836,10845
1837,10480
1838,10157
1839,9958
1840,9559
1841,9261
1842,8995
1843,8783
1844,8398
1845,8005
1846,7676
1847,7511
1848,7541
1849,6919
1850,6667
1851,6367
1852,5892
1853,5670
1854,5336
1855,4972
1856,4906
1857,14198
1858,13953
1859,13761
1860,13307
1861,13055
1862,12741
1863,12386
1864,12052
1865,11760
1866,11486
1867,11392
1868,10851
1869,10677
1870,10389
1871,10013
1872,9515
1873,9344
1874,8919
1875,8696
1876,8262
1877,8005
1878,7582
1879,7621
1880,7578
1881,7007
1882,6604
1883,6271
1884,6265
1885,5513
1886,5281
1887,5030
1888,4823
1889,14178
1890,13940
1891,13503
1892,13321
1893,13056
1894,12699
1895,12221
1896,12016
1897,11715
1898,11466
1899,11369
1900,10977
1901,10450
1902,10245
1903,9895
1904,9542
1905,9306
1906,8886
1907,8679
1908,8239
1909,7912
1910,7697
1911,7459
1912,7267
1913,6899
1914,6523
1915,6196
1916,5835
1917,5492
1918,5653
1919,4861
1920,4811
1921,14272
1922,13875
1923,13460
1924,13412
1925,12923
1926,12811
1927,12333
1928,11926
1929,11748
1930,11473
1931,11305
1932,10875
1933,10502
1934,10159
1935,9893
1936,9562
1937,9236
1938,8942
1939,8786
1940,8243
1941,7921
1942,7708
1943,7358
1944,7347
1945,6822
1946,6495
1947,6090
1948,6110
1949,5678
1950,5362
1951,5298
1952,4924
1953,14213
1954,13939
1955,13489
1956,13246
1957,13002
1958,12655
1959,12227
1960,11992
1961,11739
1962,11614
1963,11334
1964,10997
1965,10570
1966,10163
1967,9995
1968,9556
1969,9406
1970,8922
1971,8712
1972,8255
1973,7993
1974,7722
1975,7455
1976,7299
1977,6832
1978,6515
1979,6144
1980,5972
1981,5777
1982,5312
1983,4954
1984,4791
1985,14193
1986,13876
1987,13420
1988,13193
1989,12860
1990,12692
1991,12280
1992,11896
1993,11642
1994,11361
1995,11218
1996,10816
1997,10492
1998,10283
1999,9935
