seq,rtt_us
996,9720
997,9610
998,19270
999,18904
1000,18891
1001,17941
1002,17806
1003,17686
1004,17464
1005,17099
1006,17294
1007,16176
1008,16087
1009,16033
1010,17244
1011,15327
1012,14870
1013,14643
1014,14419
1015,13656
1016,13494
1017,13256
1018,13071
1019,12767
1020,12330
1021,12094
1022,11761
1023,11104
1024,10943
1025,10649
1026,10368
1027,9993
1028,9597
1029,9632
1030,19151
1031,18634
1032,18669
1033,17943
1034,18110
1035,19205
1036,17190
1037,18701
1038,16827
1039,16442
1040,16083
1041,15990
1042,15812
1043,15306
1044,15251
1045,14957
1046,15608
1047,14633
1048,13763
1049,13281
1050,13159
1051,12828
1052,12609
1053,11835
1054,11696
1055,11277
1056,11137
1057,10600
1058,10683
1059,10021
1060,9794
1061,9646
1062,19148
1063,18927
1064,18694
1065,18161
1066,18037
1067,17567
1068,17364
1069,17058
1070,16997
1071,16266
1072,15699
1073,15948
1074,15555
1075,15275
1076,15078
1077,14848
1078,14344
1079,13904
1080,13591
1081,13364
1082,13172
1083,12790
1084,12715
1085,12832
1086,11937
1087,11206
1088,11532
1089,10776
1090,10418
1091,9895
1092,9664
1093,9703
1094,19249
1095,19122
1096,18759
1097,18228
1098,18246
1099,17496
1100,17525
1101,17203
1102,17027
1103,16238
1104,15884
1105,16071
1106,15672
1107,15188
1108,14995
1109,14771
1110,14063
1111,14007
1112,13962
1113,13327
1114,13219
1115,12912
1116,12607
1117,12171
1118,11754
1119,11230
1120,11697
1121,10660
1122,10371
1123,9899
1124,9637
1125,9869
1126,20323
1127,18865
1128,18359
1129,17982
1130,18145
1131,17979
1132,17637
1133,16908
1134,17269
1135,16519
1136,16340
1137,16132
1138,15352
1139,15144
1140,15045
1141,14708
1142,14369
1143,14149
1144,13666
1145,13504
1146,13235
1147,12802
1148,12363
1149,11986
1150,11965
1151,11156
1152,11029
1153,10624
1154,10532
1155,10347
1156,9925
1157,9764
1158,19277
1159,19088
1160,18826
1161,19245
1162,18311
1163,17463
1164,17804
1165,17201
1166,16817
1167,16571
1168,16223
1169,16274
1170,15678
1171,15313
1172,14889
1173,14681
1174,14353
1175,14042
1176,13743
1177,13485
1178,13506
1179,13033
1180,12629
1181,12169
1182,11751
1183,11695
1184,11008
1185,10587
1186,10509
1187,10013
1188,9749
1189,9775
1190,19222
1191,19143
1192,19070
1193,18277
1194,18055
1195,18069
1196,17203
1197,16962
1198,16973
1199,16851
1200,15912
1201,15884
1202,15950
1203,15427
1204,15179
1205,14861
1206,14525
1207,14000
1208,13954
1209,13618
1210,13167
1211,13175
1212,12615
1213,12372
1214,11998
1215,11273
1216,11668
1217,10920
1218,10349
1219,9916
1220,9879
1221,9589
1222,19239
1223,19214
1224,18523
1225,18509
1226,18039
1227,17773
1228,17504
1229,17260
1230,16994
1231,16657
1232,16176
1233,16146
1234,15370
1235,15470
1236,15033
1237,14718
1238,14386
1239,14169
1240,13653
1241,13387
1242,13184
1243,12685
1244,12470
1245,12144
1246,11694
1247,11389
1248,10968
1249,11465
1250,11141
1251,9990
1252,9817
1253,9679
1254,19063
1255,18858
1256,18532
1257,18094
1258,18114
1259,17735
1260,17436
1261,16909
1262,16926
1263,16645
1264,16166
1265,15945
1266,15548
1267,15494
1268,14685
1269,14678
1270,14298
1271,13847
1272,13843
1273,13311
1274,13069
1275,12936
1276,12595
1277,12209
1278,12165
1279,11509
1280,11105
1281,10939
1282,10511
1283,10115
1284,9715
1285,9602
1286,19297
1287,18724
1288,18874
1289,18338
1290,18135
1291,17729
1292,17492
1293,26955
1294,17060
1295,16329
1296,16427
1297,15782
1298,15683
1299,15286
1300,15048
1301,14759
1302,14154
1303,13947
1304,13609
1305,13416
1306,13149
1307,12946
1308,12392
1309,11952
1310,12168
1311,11396
1312,12219
1313,10866
1314,10472
1315,10115
1316,9841
1317,9759
1318,19522
1319,18996
1320,18724
1321,18306
1322,18054
1323,17852
1324,17849
1325,17268
1326,17060
1327,16657
1328,15974
1329,15961
1330,15321
1331,15364
1332,15010
1333,15028
1334,14802
1335,13755
1336,13775
1337,13481
1338,13261
1339,12641
1340,12316
1341,12065
1342,11966
1343,11264
1344,10946
1345,11040
1346,10456
1347,10014
1348,9597
1349,9713
1350,19310
1351,18993
1352,18957
1353,18517
1354,18038
1355,17665
1356,17561
1357,17326
1358,16901
1359,16426
1360,16231
1361,16175
1362,15561
1363,15283
1364,15117
1365,14855
1366,14428
1367,14089
1368,13898
1369,13377
1370,13179
1371,12978
1372,12616
1373,11978
1374,12183
1375,11325
1376,11006
1377,10965
1378,10411
1379,9994
1380,10022
1381,9753
1382,19191
1383,18873
1384,18711
1385,18382
1386,18321
1387,17593
1388,17367
1389,17302
1390,16888
1391,16927
1392,16052
1393,16168
1394,15763
1395,15353
1396,15512
1397,14617
1398,14722
1399,14451
1400,14159
1401,13857
1402,13470
1403,13341
1404,12901
1405,12063
1406,11878
1407,11427
1408,11624
1409,10853
1410,10625
1411,10105
1412,10039
1413,9713
1414,19223
1415,19111
1416,18877
1417,18687
1418,18107
1419,18187
1420,17946
1421,17298
1422,17472
1423,16648
1424,16212
1425,16278
1426,15912
1427,15541
1428,15324
1429,15112
1430,14596
1431,14322
1432,14162
1433,13665
1434,13553
1435,13350
1436,12930
1437,13214
1438,11968
1439,11472
1440,12479
1441,10855
1442,10554
1443,10240
1444,10011
1445,9794
1446,19297
1447,18923
1448,19615
1449,18672
1450,17829
1451,17543
1452,17293
1453,17284
1454,17317
1455,16408
1456,16289
1457,15937
1458,15781
1459,15550
1460,15153
1461,14823
1462,14339
1463,14334
1464,13584
1465,13766
1466,13058
1467,12885
1468,12458
1469,12003
1470,12118
1471,11340
1472,11151
1473,10808
1474,10515
1475,10077
1476,9812
1477,9703
1478,19272
1479,18843
1480,18879
1481,18405
1482,18116
1483,17735
1484,17577
1485,17290
1486,16815
1487,16546
1488,16258
1489,16032
1490,15685
1491,15333
1492,15067
1493,14967
1494,14217
1495,14355
1496,13811
1497,13547
1498,13100
1499,13025
1500,12661
1501,12006
1502,11855
1503,11468
1504,11124
1505,10898
1506,10632
1507,10650
1508,9960
1509,9843
1510,19284
1511,19173
1512,18631
1513,17916
1514,17959
1515,17762
1516,17534
1517,17235
1518,17128
1519,16316
1520,16265
1521,16286
1522,15379
1523,15262
1524,15126
1525,14745
1526,14304
1527,13983
1528,13766
1529,13300
1530,13129
1531,13102
1532,12458
1533,12416
1534,11820
1535,11512
1536,10918
1537,10650
1538,10505
1539,9926
1540,9895
1541,9710
1542,19196
1543,18698
1544,18826
1545,18424
1546,18075
1547,17660
1548,17389
1549,17288
1550,16771
1551,16688
1552,16147
1553,16177
1554,15578
1555,15428
1556,15123
1557,14936
1558,14111
1559,13962
1560,13741
1561,13365
1562,13092
1563,13220
1564,12423
1565,12120
1566,11938
1567,11350
1568,11002
1569,11405
1570,10410
1571,9996
1572,9738
1573,9673
1574,19035
1575,18956
1576,18799
1577,18019
1578,17750
1579,17838
1580,17388
1581,17230
1582,16981
1583,16565
1584,16392
1585,15978
1586,15533
1587,15478
1588,14950
1589,14749
1590,14193
1591,14090
1592,13849
1593,13113
1594,12942
1595,12949
1596,12579
1597,12138
1598,12099
1599,11409
1600,11097
1601,10742
1602,10394
1603,9968
1604,9699
1605,9749
1606,19885
1607,18936
1608,18849
1609,18957
1610,18065
1611,18135
1612,17386
1613,17225
1614,17063
1615,16859
1616,16474
1617,16277
1618,15264
1619,15073
1620,15259
1621,14813
1622,14358
1623,14145
1624,13561
1625,13350
1626,13148
1627,12837
1628,12475
1629,12197
1630,11974
1631,11310
1632,13553
1633,10800
1634,10449
1635,10057
1636,9727
1637,9697
1638,19692
1639,19159
1640,18828
1641,18224
1642,18176
1643,17862
1644,27599
1645,17208
1646,16954
1647,16742
1648,16402
1649,15992
1650,15421
1651,15225
1652,14946
1653,14747
1654,14115
1655,13988
1656,13691
1657,13484
1658,13177
1659,12921
1660,12627
1661,11892
1662,12429
1663,11399
1664,10929
1665,10727
1666,10427
1667,10112
1668,9709
1669,9732
1670,19241
1671,18936
1672,18786
1673,18455
1674,18071
1675,17594
1676,17545
1677,17150
1678,16842
1679,16482
1680,16120
1681,16018
1682,15534
1683,15278
1684,14957
1685,14609
1686,14335
1687,13894
1688,13801
1689,13652
1690,13322
1691,12931
1692,12259
1693,12074
1694,12029
1695,12021
1696,10985
1697,10678
1698,11135
1699,10107
1700,9698
1701,9581
1702,19198
1703,18979
1704,18907
1705,18351
1706,17975
1707,17839
1708,17366
1709,17259
1710,16887
1711,16788
1712,16234
1713,16004
1714,15631
1715,15337
1716,15018
1717,14812
1718,14506
1719,13988
1720,14073
1721,13300
1722,13394
1723,12986
1724,12469
1725,12053
1726,11835
1727,11265
1728,11001
1729,10849
1730,10502
1731,10046
1732,9767
1733,10355
1734,19486
1735,18968
1736,18903
1737,18212
1738,18162
1739,18000
1740,17590
1741,17293
1742,16943
1743,16321
1744,16103
1745,16249
1746,15637
1747,15346
1748,14823
1749,14472
1750,14279
1751,13990
1752,14096
1753,13379
1754,13087
1755,13003
1756,12563
1757,12183
1758,11842
1759,11246
1760,12941
1761,10865
1762,10512
1763,10057
1764,10084
1765,9801
1766,19395
1767,18916
1768,18765
1769,18506
1770,18224
1771,18287
1772,17664
1773,17364
1774,16992
1775,16759
1776,15893
1777,15746
1778,15324
1779,15231
1780,15141
1781,14812
1782,14234
1783,15825
1784,15252
1785,13424
1786,14094
1787,14145
1788,12624
1789,12190
1790,11763
1791,11441
1792,11091
1793,10819
1794,10815
1795,10430
1796,9797
1797,10006
1798,19376
1799,19008
1800,18873
1801,18386
1802,18060
1803,18364
1804,17806
1805,16983
1806,16730
1807,16286
1808,16103
1809,16697
1810,15626
1811,15385
1812,15357
1813,14906
1814,14423
1815,14137
1816,14220
1817,13658
1818,13243
1819,12972
1820,12896
1821,12162
1822,22062
1823,21265
1824,10042
1825,17197
1826,17029
1827,16599
1828,16195
1829,16011
1830,15739
1831,15525
1832,14869
1833,14622
1834,14359
1835,14153
1836,14031
1837,13363
1838,13739
1839,12976
1840,12552
1841,12282
1842,11680
1843,11216
1844,11081
1845,11181
1846,10491
1847,10205
1848,10067
1849,9785
1850,19197
1851,19330
1852,18583
1853,18501
1854,18112
1855,17973
1856,17619
1857,17353
1858,17272
1859,16444
1860,16303
1861,16022
1862,15236
1863,15314
1864,15108
1865,14758
1866,14437
1867,14203
1868,14017
1869,13371
1870,13352
1871,12825
1872,12763
1873,12227
1874,12218
1875,11343
1876,11009
1877,10744
1878,10465
1879,10138
1880,9815
1881,9734
1882,19455
1883,19177
1884,18788
1885,18386
1886,18170
1887,18152
1888,17189
1889,17294
1890,17025
1891,16650
1892,16320
1893,15972
1894,15582
1895,15491
1896,15195
1897,14805
1898,14436
1899,14256
1900,13959
1901,13472
1902,13440
1903,12972
1904,12549
1905,12126
1906,12371
1907,11558
1908,11156
1909,10848
1910,10560
1911,10159
1912,9881
1913,9728
1914,19245
1915,19754
1916,19070
1917,18149
1918,18158
1919,18146
1920,17276
1921,17257
1922,16907
1923,16467
1924,16324
1925,16016
1926,15579
1927,15383
1928,14879
1929,14846
1930,14240
1931,14328
1932,14040
1933,13633
1934,13258
1935,12983
1936,12619
1937,12729
1938,11874
1939,11417
1940,11177
1941,10932
1942,10777
1943,10323
1944,9900
1945,9968
1946,19329
1947,18862
1948,18929
1949,18781
1950,18010
1951,17993
1952,17375
1953,17509
1954,16749
1955,16392
1956,16261
1957,15978
1958,15838
1959,15307
1960,15372
1961,14884
1962,14424
1963,14204
1964,14055
1965,13304
1966,13350
1967,12886
1968,12474
1969,12179
1970,11943
1971,11296
1972,11294
1973,10716
1974,10628
1975,10087
1976,10033
1977,9692
1978,19211
1979,19167
1980,18880
1981,18174
1982,18012
1983,18054
1984,17311
1985,17173
1986,17073
1987,16490
1988,16308
1989,15767
1990,15474
1991,15300
1992,14875
1993,15053
1994,14197
1995,14492
1996,14105
1997,13579
1998,13378
1999,12946
