seq,rtt_us
638,11030
639,11457
640,10366
641,10432
642,9850
643,9581
644,9341
645,8829
646,8765
647,8286
648,9405
649,9293
650,7584
651,7045
652,15617
653,20579
654,11917
655,14324
656,11689
657,16318
658,14529
659,
660,14581
661,8865
662,7143
663,10415
664,7197
665,6282
666,5748
667,5543
668,5257
669,4968
670,33351
671,12740
672,22117
673,12171
674,13735
675,12850
676,15412
677,10547
678,12034
679,11727
680,11483
681,11339
682,10786
683,10424
684,20226
685,9425
686,9288
687,9384
688,9020
689,8524
690,8307
691,7977
692,7666
693,7440
694,7064
695,6763
696,6367
697,6256
698,5687
699,5635
700,5135
701,4873
702,14363
703,14314
704,14114
705,13449
706,13166
707,12898
708,12558
709,12367
710,12027
711,11713
712,11457
713,11265
714,11044
715,10369
716,10494
717,9788
718,9576
719,9069
720,8876
721,8520
722,8267
723,8302
724,7779
725,7499
726,7148
727,6879
728,6369
729,6232
730,6320
731,5457
732,5159
733,4900
734,14414
735,14509
736,13833
737,13522
738,13164
739,12852
740,12544
741,12352
742,12036
743,11672
744,11443
745,11023
746,10969
747,10302
748,10191
749,9683
750,12646
751,9438
752,8896
753,8585
754,8247
755,7924
756,7674
757,7423
758,7097
759,7032
760,6402
761,6142
762,5703
763,5471
764,5113
765,4822
766,14264
767,14184
768,13800
769,13418
770,13177
771,12844
772,12476
773,12281
774,11935
775,11667
776,11364
777,11069
778,10732
779,10442
780,10123
781,9695
782,9399
783,9234
784,8951
785,8523
786,8196
787,7992
788,7658
789,7445
790,7133
791,6889
792,6341
793,6155
794,5851
795,5435
796,5215
797,4851
798,14326
799,14186
800,13682
801,13462
802,13129
803,12880
804,12616
805,12267
806,11986
807,11646
808,11493
809,11164
810,10939
811,10358
812,10243
813,9844
814,9499
815,9192
816,8908
817,8670
818,8389
819,8157
820,7784
821,7500
822,7282
823,7140
824,6467
825,6202
826,5747
827,5452
828,5138
829,4991
830,14466
831,14159
832,13838
833,13571
834,13110
835,12949
836,12492
837,12341
838,11959
839,11659
840,11523
841,11253
842,11072
843,10316
844,10244
845,9821
846,9616
847,9193
848,9030
849,8617
850,8314
851,8012
852,7708
853,7443
854,7134
855,7042
856,6605
857,6228
858,5708
859,5552
860,5239
861,4869
862,14349
863,14166
864,13769
865,13519
866,13179
867,12959
868,12518
869,12327
870,12155
871,11756
872,11533
873,11147
874,11118
875,10456
876,10354
877,9801
878,9583
879,9294
880,8969
881,8589
882,8398
883,8113
884,7800
885,7612
886,7161
887,6834
888,6459
889,6455
890,5925
891,5533
892,5193
893,5004
894,14429
895,14318
896,13892
897,13580
898,13295
899,13022
900,12592
901,12390
902,12153
903,11789
904,11584
905,11134
906,10796
907,10360
908,10308
909,9890
910,9610
911,9365
912,9043
913,8616
914,8447
915,8119
916,7789
917,7525
918,7127
919,6954
920,6647
921,6447
922,5917
923,5601
924,5290
925,5153
926,14603
927,14298
928,13815
929,13489
930,13219
931,12927
932,12719
933,12327
934,12104
935,11731
936,11507
937,11108
938,10726
939,10466
940,10420
941,9705
942,9437
943,9208
944,8863
945,8627
946,8366
947,8123
948,7734
949,7443
950,7154
951,6795
952,6473
953,6346
954,5783
955,5486
956,5107
957,4969
958,14510
959,14355
960,13823
961,13590
962,13201
963,13043
964,12626
965,12339
966,12601
967,11806
968,11574
969,11194
970,10797
971,10433
972,10331
973,9799
974,9604
975,9175
976,8951
977,8506
978,8341
979,8054
980,7817
981,7533
982,7329
983,6804
984,6515
985,6441
986,5838
987,5569
988,5267
989,4944
990,14488
991,14457
992,13942
993,13561
994,13129
995,13098
996,12544
997,12328
998,12053
999,11647
1000,11431
1001,11122
1002,10777
1003,10355
1004,10331
1005,9775
1006,9532
1007,9110
1008,8970
1009,8602
1010,8383
1011,8151
1012,7793
1013,7463
