seq,rtt_us
1329,15694
1330,15563
1331,14798
1332,14590
1333,14302
1334,14238
1335,13564
1336,13565
1337,13148
1338,12470
1339,12609
1340,11767
1341,11516
1342,11251
1343,11011
1344,10494
1345,20650
1346,20242
1347,19855
1348,19333
1349,19299
1350,18688
1351,18670
1352,18589
1353,18072
1354,17690
1355,17406
1356,17246
1357,16607
1358,16426
1359,16240
1360,15738
1361,15517
1362,15267
1363,14780
1364,14602
1365,14559
1366,13863
1367,14059
1368,13266
1369,13331
1370,12454
1371,12229
1372,11935
1373,11566
1374,11368
1375,11145
1376,10531
1377,20324
1378,20186
1379,19999
1380,19362
1381,19695
1382,18671
1383,18673
1384,18562
1385,18053
1386,17868
1387,17618
1388,17014
1389,16685
1390,16423
1391,16317
1392,15881
1393,15791
1394,15339
1395,15131
1396,14727
1397,14645
1398,14065
1399,13765
1400,13547
1401,12995
1402,12518
1403,12240
1404,11739
1405,11512
1406,11325
1407,10945
1408,20701
1409,20597
1410,20000
1411,19783
1412,19652
1413,19284
1414,18872
1415,18747
1416,18420
1417,18075
1418,17762
1419,18367
1420,17752
1421,16580
1422,16679
1423,16327
1424,15701
1425,15426
1426,15600
1427,14867
1428,14596
1429,14552
1430,13913
1431,13874
1432,13457
1433,12988
1434,12477
1435,12168
1436,11986
1437,11507
1438,11526
1439,11062
1440,20783
1441,20566
1442,20313
1443,19897
1444,19902
1445,19064
1446,18952
1447,18641
1448,18532
1449,18081
1450,17737
1451,17214
1452,17452
1453,16647
1454,16384
1455,16075
1456,15920
1457,15653
1458,15387
1459,14802
1460,14560
1461,14526
1462,14001
1463,13744
1464,13440
1465,12930
1466,12738
1467,12183
1468,11781
1469,11585
1470,11586
1471,11250
1472,11788
1473,20508
1474,20290
1475,19944
1476,19669
1477,19707
1478,18894
1479,18746
1480,18450
1481,17867
1482,17959
1483,17556
1484,17079
1485,17065
1486,16648
1487,16217
1488,15909
1489,15725
1490,15327
1491,14896
1492,14746
1493,14505
1494,13762
1495,14631
1496,13940
1497,14453
1498,13264
1499,12391
1500,11885
1501,11692
1502,11361
1503,11066
1504,20806
1505,20632
1506,20370
1507,20062
1508,20173
1509,19535
1510,19030
1511,19061
1512,18704
1513,18079
1514,17849
1515,17683
1516,17285
1517,16920
1518,16594
1519,16236
1520,15934
1521,15604
1522,15221
1523,14884
1524,14846
1525,14690
1526,14025
1527,13879
1528,13669
1529,12958
1530,12502
1531,12273
1532,11778
1533,11582
1534,11354
1535,10944
1536,10738
1537,20513
1538,20198
1539,19992
1540,19744
1541,19405
1542,18915
1543,18884
1544,18743
1545,18160
1546,17987
1547,17583
1548,17240
1549,16860
1550,16787
1551,16269
1552,16106
1553,15536
1554,15429
1555,15014
1556,14718
1557,14615
1558,14168
1559,14071
1560,13558
1561,12875
1562,12690
1563,12315
1564,12154
1565,11623
1566,11312
1567,11090
1568,10570
1569,20464
1570,20382
1571,19903
1572,19827
1573,18995
1574,19146
1575,18647
1576,18496
1577,17667
1578,17752
1579,17747
1580,16892
1581,16704
1582,16516
1583,16112
1584,15814
1585,15608
1586,15500
1587,14546
1588,14580
1589,14510
1590,14005
1591,13849
1592,13533
1593,13076
1594,12730
1595,12447
1596,12243
1597,11665
1598,11321
1599,11085
1600,10600
1601,20528
1602,20214
1603,19754
1604,19727
1605,19248
1606,19166
1607,18961
1608,18471
1609,18088
1610,17812
1611,17583
1612,17202
1613,16764
1614,16758
1615,16216
1616,15856
1617,15567
1618,15242
1619,14827
1620,14557
1621,14312
1622,13969
1623,13864
1624,13441
1625,13074
1626,12455
1627,12203
1628,11837
1629,11823
1630,11526
1631,11131
1632,10574
1633,20582
1634,20316
1635,20266
1636,19734
1637,19344
1638,18774
1639,18549
1640,18367
1641,17964
1642,17951
1643,17471
1644,17178
1645,16661
1646,16581
1647,16252
1648,15989
1649,15776
1650,15479
1651,14741
1652,14711
1653,14493
1654,13905
1655,13797
1656,13500
1657,13097
1658,12489
1659,12264
1660,11875
1661,11583
1662,11472
1663,11270
1664,10635
1665,20531
1666,20223
1667,20003
1668,19700
1669,19341
1670,18956
1671,18746
1672,18735
1673,18046
1674,17911
1675,17524
1676,17323
1677,16982
1678,16579
1679,16116
1680,15752
1681,15516
1682,15242
1683,15130
1684,14682
1685,14514
1686,14226
1687,14170
1688,13513
1689,13099
1690,12447
1691,12459
1692,11937
1693,11843
1694,11363
1695,11112
1696,10678
1697,20521
1698,19945
1699,19982
1700,19587
1701,19317
1702,18764
1703,18798
1704,18671
1705,18342
1706,18213
1707,17498
1708,17108
1709,16703
1710,16544
1711,16173
1712,16081
1713,15707
1714,15379
1715,14849
1716,14623
1717,14500
1718,14346
1719,13989
1720,13359
1721,13457
1722,12773
1723,12325
1724,11869
1725,11741
1726,11428
1727,11182
1728,10719
1729,20524
1730,20285
1731,19670
1732,19464
1733,19379
1734,19252
1735,18649
1736,18695
1737,18223
1738,17779
1739,17432
1740,17289
1741,16482
1742,16455
1743,16261
1744,15796
1745,15438
1746,15539
1747,15027
1748,14801
1749,14616
1750,14340
1751,13960
1752,13565
1753,13269
1754,12518
1755,12327
1756,12110
1757,11646
1758,11314
1759,11885
1760,10606
1761,20513
1762,20621
1763,19678
1764,19395
1765,19288
1766,19071
1767,18593
1768,18619
1769,17911
1770,18191
1771,17485
1772,17206
1773,16961
1774,16641
1775,16149
1776,16315
1777,15642
1778,25187
1779,15308
1780,14648
1781,14639
1782,14169
1783,13973
1784,13744
1785,13235
1786,12697
1787,12358
1788,12009
1789,11655
1790,11700
1791,11406
1792,10528
1793,20571
1794,20408
1795,20229
1796,19753
1797,19363
1798,19083
1799,18911
1800,18725
1801,18173
1802,17601
1803,17567
1804,17365
1805,16473
1806,16369
1807,16106
1808,15882
1809,15765
1810,15582
1811,14951
1812,14683
1813,14442
1814,14176
1815,14521
1816,13374
1817,13312
1818,12915
1819,12282
1820,12028
1821,11597
1822,11415
1823,11186
1824,10923
1825,20414
1826,20253
1827,20413
1828,19665
1829,19332
1830,18878
1831,18691
1832,18704
1833,18006
1834,17952
1835,17488
1836,17260
1837,16838
1838,16911
1839,16269
1840,15906
1841,15675
1842,15243
1843,14924
1844,14786
1845,14495
1846,14183
1847,13785
1848,13470
1849,13304
1850,12504
1851,12327
1852,11898
1853,11606
1854,11453
1855,11082
1856,10729
1857,20475
1858,20259
1859,20202
1860,19834
1861,19591
1862,18807
1863,18826
1864,18431
1865,18190
1866,17993
1867,17478
1868,17138
1869,16719
1870,16638
1871,16597
1872,15964
1873,15644
1874,15489
1875,14637
1876,14522
1877,14506
1878,14011
1879,14300
1880,13492
1881,13071
1882,12483
1883,12306
1884,11962
1885,11623
1886,11519
1887,11076
1888,10579
1889,20622
1890,19971
1891,20241
1892,19519
1893,19371
1894,18901
1895,18780
1896,18498
1897,18003
1898,17796
1899,17444
1900,17308
1901,16571
1902,16259
1903,16562
1904,15788
1905,15578
1906,15380
1907,14902
1908,14607
1909,14474
1910,13833
1911,13956
1912,13527
1913,13266
1914,12567
1915,12251
1916,12125
1917,11881
1918,11387
1919,11114
1920,10751
1921,20461
1922,20248
1923,20378
1924,19584
1925,19291
1926,18849
1927,18443
1928,18175
1929,18008
1930,17795
1931,17665
1932,16849
1933,16785
1934,16832
1935,15953
1936,16109
1937,15600
1938,15110
1939,15143
1940,14654
1941,14593
1942,14156
1943,13984
1944,13519
1945,13271
1946,12495
1947,12537
1948,12255
1949,11606
1950,11345
1951,11047
1952,10630
1953,20500
1954,20205
1955,19872
1956,19717
1957,19340
1958,18949
1959,18898
1960,18550
1961,18014
1962,17682
1963,17387
1964,17204
1965,16729
1966,16517
1967,16309
1968,15963
1969,15648
1970,15353
1971,15053
1972,14878
1973,14699
1974,13794
1975,13657
1976,13520
1977,13260
1978,12565
1979,12527
1980,11850
1981,11707
1982,11441
1983,11082
1984,10628
1985,20745
1986,20326
1987,20272
1988,19521
1989,19427
1990,18951
1991,18843
1992,18542
1993,18153
1994,18010
1995,17429
1996,17054
1997,16767
1998,16594
1999,16031
