seq,rtt_us
638,7411
639,7540
640,6973
641,6732
642,6497
643,15654
644,15254
645,14925
646,14781
647,14611
648,15096
649,13461
650,13488
651,13307
652,12997
653,12587
654,12270
655,11795
656,11575
657,11079
658,11056
659,10618
660,10467
661,10332
662,9781
663,9407
664,9124
665,9155
666,8296
667,7911
668,7360
669,7942
670,6807
671,7400
672,7051
673,6557
674,6444
675,15229
676,14741
677,14478
678,14586
679,14419
680,13814
681,13586
682,13134
683,12964
684,12752
685,12337
686,11799
687,11899
688,11481
689,11046
690,10902
691,10745
692,10204
693,10416
694,9703
695,9380
696,9016
697,8914
698,8386
699,7833
700,7740
701,7711
702,6924
703,7295
704,7054
705,6741
706,6466
707,15144
708,14868
709,14608
710,14554
711,14213
712,14269
713,13819
714,13659
715,13191
716,12826
717,12306
718,11899
719,11618
720,11822
721,11412
722,10803
723,10666
724,10111
725,10371
726,19465
727,9966
728,8804
729,8546
730,8269
731,7837
732,7667
733,7418
734,6767
735,6938
736,7015
737,6674
738,6600
739,15629
740,15066
741,14892
742,14532
743,14460
744,14070
745,13731
746,13421
747,13004
748,12930
749,12469
750,11830
751,11780
752,11857
753,11084
754,10876
755,10268
756,10271
757,10243
758,9921
759,9155
760,8944
761,9018
762,8400
763,7938
764,7675
765,7160
766,7463
767,7383
768,6944
769,6773
770,6971
771,15460
772,15026
773,14833
774,14730
775,14320
776,14148
777,13513
778,13557
779,12928
780,12934
781,12310
782,11966
783,11721
784,12024
785,11344
786,10793
787,10328
788,10162
789,10198
790,9385
791,9601
792,9302
793,8726
794,8317
795,7819
796,7786
797,7225
798,7693
799,7302
800,7148
801,6618
802,5750
803,15579
804,15212
805,14881
806,15239
807,14110
808,14177
809,13881
810,14165
811,12956
812,12530
813,12574
814,12080
815,11904
816,11520
817,11021
818,10528
819,10642
820,19818
821,10976
822,9789
823,9631
824,9031
825,8789
826,8569
827,8109
828,7739
829,7302
830,6954
831,7424
832,7077
833,6080
834,6594
835,15152
836,15214
837,14743
838,15031
839,14266
840,14082
841,13982
842,13097
843,12983
844,12805
845,12279
846,12134
847,11661
848,11819
849,11054
850,10821
851,10772
852,10299
853,10245
854,9820
855,9412
856,9044
857,8975
858,8538
859,8073
860,7486
861,9225
862,7696
863,6737
864,7090
865,5944
866,6663
867,15186
868,15043
869,14753
870,14473
871,14283
872,14124
873,13753
874,13366
875,13148
876,12984
877,14497
878,11777
879,11511
880,11585
881,11286
882,10838
883,10552
884,10223
885,10043
886,9663
887,9478
888,9008
889,8750
890,9635
891,7829
892,7477
893,7607
894,6802
895,7390
896,7409
897,6685
898,8083
899,15392
900,15269
901,14831
902,14263
903,14319
904,14284
905,13636
906,13366
907,13065
908,12907
909,12523
910,12195
911,11837
912,11729
913,11197
914,10717
915,10679
916,10256
917,10264
918,9493
919,9302
920,9027
921,8840
922,8383
923,8174
924,7782
925,7308
926,7707
927,7214
928,6920
929,6922
930,6527
931,16229
932,15052
933,15003
934,14601
935,14225
936,14074
937,13675
938,13416
939,12900
940,12691
941,12472
942,12274
943,11703
944,11435
945,11254
946,10973
947,10866
948,10492
949,10274
950,9708
951,9314
952,8952
953,8879
954,8427
955,8336
956,7689
957,7231
958,7671
959,7321
960,7039
961,6785
962,6469
963,15218
964,14889
965,14707
966,14482
967,14177
968,14289
969,13712
970,13410
971,13061
972,12807
973,12157
974,12204
975,12381
976,11374
977,11204
978,11015
979,10633
980,10361
981,10396
982,9795
983,9683
984,9135
985,8902
986,8591
987,8144
988,7619
989,8121
990,6830
991,7551
992,6897
993,6736
994,6715
995,15226
996,15034
997,14911
998,14611
999,14164
1000,14136
1001,13606
1002,13484
1003,13131
1004,12982
1005,12392
1006,11967
1007,11721
1008,11388
1009,10900
1010,10954
1011,10597
1012,10352
1013,10189
1014,9489
1015,9413
1016,9056
1017,8963
1018,8384
1019,8266
1020,7420
1021,8131
1022,7473
1023,6733
1024,7355
1025,6012
1026,6534
1027,15972
1028,14902
1029,15003
1030,14295
1031,14449
1032,13890
1033,14630
1034,13074
1035,12717
1036,12613
1037,12276
1038,12158
1039,11767
1040,12297
1041,10956
1042,10953
1043,10533
1044,10263
1045,10795
1046,9375
1047,9447
1048,9235
1049,8610
1050,8277
1051,8214
1052,7591
1053,7243
1054,7719
1055,8654
1056,8216
1057,7309
1058,5907
1059,15281
1060,15099
1061,14724
1062,14528
1063,14185
1064,14435
1065,13823
1066,13406
1067,13156
1068,14170
1069,12146
1070,12223
1071,12805
1072,11519
1073,11056
1074,11433
1075,10428
1076,10289
1077,10173
1078,9846
1079,9378
1080,9047
1081,9742
1082,8111
1083,7882
1084,7393
1085,8475
1086,6849
1087,7452
1088,7054
1089,6618
1090,6748
1091,15197
1092,14805
1093,14815
1094,14809
1095,14135
1096,14212
1097,13726
1098,13252
1099,12984
1100,12925
1101,12277
1102,12297
1103,12006
1104,11275
1105,11065
1106,10734
1107,10581
1108,10227
1109,10273
1110,9543
1111,9402
1112,8999
1113,8872
1114,8361
1115,8416
1116,7869
1117,7555
1118,6834
1119,7270
1120,7114
1121,6011
1122,6484
1123,15721
1124,15290
1125,14951
1126,14499
1127,14188
1128,14213
1129,13650
1130,13575
1131,12763
1132,12971
1133,12320
1134,11799
1135,11841
1136,11470
1137,11073
1138,10789
1139,10584
1140,10000
1141,10210
1142,9402
1143,9332
1144,9207
1145,8773
1146,8266
1147,8047
1148,7881
1149,7699
1150,6784
1151,7289
1152,6925
1153,6659
1154,6917
1155,15444
1156,14827
1157,14584
1158,14866
1159,14190
1160,14209
1161,14191
1162,13135
1163,12831
1164,12611
1165,12535
1166,11872
1167,12002
1168,11325
1169,11138
1170,10788
1171,10586
1172,10550
1173,10007
1174,9409
1175,9184
1176,9283
1177,8751
1178,8394
1179,8124
1180,7778
1181,7426
1182,7612
1183,7531
1184,6377
1185,7147
1186,6656
1187,15218
1188,14927
1189,14574
1190,14333
1191,14130
1192,14085
1193,13761
1194,13399
1195,12966
1196,13013
1197,12356
1198,12156
1199,11951
1200,11724
1201,10865
1202,10984
1203,10424
1204,10379
1205,10117
1206,9667
1207,9475
1208,8991
1209,8799
1210,8269
1211,8206
1212,7907
1213,7245
1214,7425
1215,9239
1216,6990
1217,6533
1218,6568
1219,15269
1220,15046
1221,14886
1222,14489
1223,14750
1224,14128
1225,13777
1226,13509
1227,13292
1228,12611
1229,12584
1230,12083
1231,11945
1232,11505
1233,11032
1234,10875
1235,10560
1236,10383
1237,10386
1238,9776
1239,9356
1240,9066
1241,8904
1242,8393
1243,8113
1244,7671
1245,7290
1246,7628
1247,7285
1248,7410
1249,6628
1250,6722
1251,15336
1252,15117
1253,16003
1254,14396
1255,14097
1256,13973
1257,13695
1258,13132
1259,13228
1260,12966
1261,12478
1262,12188
1263,11993
1264,11800
1265,11288
1266,10861
1267,10616
1268,9983
1269,12400
1270,9577
1271,9575
1272,8868
1273,8575
1274,8315
1275,8143
1276,7763
1277,7337
1278,7824
1279,7339
1280,7021
1281,6009
1282,6816
1283,15249
1284,15051
1285,14666
1286,14361
1287,14014
1288,14207
1289,13671
1290,13326
1291,13212
1292,12706
1293,12352
1294,12324
1295,12679
1296,12838
1297,11290
1298,12160
1299,10482
1300,11851
1301,10358
1302,10182
1303,11257
1304,9109
1305,9696
1306,9747
1307,8235
1308,7933
1309,9327
1310,7744
1311,7465
1312,7383
1313,6756
1314,6771
1315,15303
1316,14836
1317,14703
1318,14386
1319,14280
1320,14205
1321,13732
1322,13410
1323,12935
1324,13060
1325,22605
1326,12111
1327,8103
1328,6131
1329,14717
1330,14236
1331,14198
1332,14752
1333,13804
1334,13827
1335,13103
1336,13445
1337,12293
1338,12302
1339,11941
1340,11801
1341,10894
1342,10858
1343,10224
1344,10607
1345,9662
1346,10098
1347,9576
1348,9282
1349,9112
1350,8266
1351,8324
1352,7565
1353,8297
1354,7742
1355,6808
1356,6943
1357,6849
1358,6427
1359,15508
1360,14953
1361,14678
1362,14309
1363,14625
1364,13892
1365,13913
1366,13168
1367,13383
1368,13055
1369,12497
1370,13386
1371,11573
1372,11784
1373,10920
1374,10948
1375,10550
1376,10394
1377,9953
1378,9734
1379,9259
1380,9156
1381,9382
1382,8087
1383,8244
1384,7775
1385,8195
1386,6955
1387,6945
1388,8852
1389,7172
1390,6547
1391,15471
1392,15143
1393,14898
1394,14411
1395,14522
1396,13915
1397,13801
1398,13773
1399,13108
1400,13109
1401,12505
1402,12275
1403,11623
1404,12011
1405,10955
1406,10962
1407,11320
1408,10403
1409,9741
1410,9543
1411,9526
1412,9496
1413,9595
1414,8460
1415,8185
1416,8072
1417,7579
1418,7698
1419,6705
1420,6243
1421,7004
1422,5568
1423,15469
1424,14882
1425,14629
1426,14397
1427,14455
1428,14381
1429,13836
1430,13341
1431,13203
1432,12952
1433,12363
1434,12295
1435,11800
1436,11879
1437,10895
1438,10910
1439,10570
1440,10588
1441,9855
1442,9899
1443,9219
1444,9019
1445,9006
1446,8144
1447,8295
1448,7943
1449,7767
1450,7529
1451,6665
1452,6369
1453,6906
1454,15565
1455,16954
1456,16183
1457,14985
1458,14524
1459,14431
1460,13740
1461,13758
1462,13808
1463,13149
1464,13072
1465,12104
1466,12250
1467,11801
1468,11465
1469,11055
1470,10996
1471,10652
1472,10530
1473,9721
1474,9750
1475,9380
1476,9052
1477,9109
1478,8468
1479,8287
1480,8075
1481,7502
1482,7615
1483,7228
1484,6992
1485,7407
1486,15525
1487,15533
1488,14922
1489,14585
1490,14632
1491,14465
1492,13863
1493,13708
1494,13369
1495,13146
1496,13324
1497,12378
1498,12314
1499,12120
1500,11943
1501,11248
1502,11118
1503,10598
1504,10407
1505,9893
1506,10144
1507,9376
1508,9127
1509,9162
1510,8463
1511,8520
1512,7507
1513,9130
1514,6888
1515,6645
1516,6971
1517,6893
1518,6988
1519,15751
1520,15147
1521,14995
1522,14549
1523,14490
1524,14009
1525,14045
1526,13493
1527,13262
1528,13046
1529,12128
1530,12289
1531,12029
1532,11853
1533,11218
1534,10976
1535,10235
1536,10320
1537,9884
1538,9947
1539,9576
1540,9011
1541,9086
1542,8381
1543,8322
1544,7480
1545,7471
1546,6899
1547,7383
1548,6450
1549,6760
1550,5679
1551,15560
1552,15074
1553,15131
1554,14254
1555,14249
1556,13861
1557,13771
1558,13405
1559,13150
1560,13018
1561,12689
1562,12289
1563,11835
1564,11997
1565,10943
1566,10963
1567,10889
1568,10543
1569,9967
1570,9793
1571,9446
1572,9331
1573,9126
1574,8721
1575,8278
1576,8142
1577,7450
1578,8000
1579,6634
1580,6901
1581,6130
1582,5677
1583,15507
1584,15399
1585,14862
1586,14627
1587,14255
1588,13941
1589,13746
1590,13301
1591,12955
1592,13045
1593,12683
1594,12230
1595,11603
1596,11760
1597,10878
1598,11057
1599,10612
1600,10309
1601,10311
1602,10180
1603,9429
1604,9079
1605,9381
1606,8634
1607,8665
1608,7684
1609,9432
1610,9463
1611,7009
1612,7225
1613,7562
1614,7200
1615,15780
1616,15638
1617,15213
1618,14257
1619,14512
1620,13708
1621,13873
1622,13214
1623,13335
1624,13159
1625,12509
1626,12323
1627,11857
1628,11958
1629,10900
1630,10849
1631,10663
1632,10498
1633,10093
1634,9720
1635,9359
1636,9023
1637,9397
1638,8631
1639,8317
1640,8364
1641,7846
1642,7675
1643,7404
1644,7145
1645,6973
1646,6396
1647,16143
1648,15109
1649,15004
1650,14505
1651,14620
1652,13676
1653,13576
1654,13323
1655,13223
1656,13121
1657,12633
1658,12201
1659,11881
1660,11798
1661,10938
1662,10979
1663,10603
1664,10526
1665,9930
1666,10060
1667,9415
1668,9178
1669,9107
1670,8690
1671,8225
1672,7772
1673,7789
1674,7008
1675,7436
1676,7027
