seq,rtt_us
0,70207
1,50347
2,57758
3,66779
4,60542
5,54623
6,75047
7,49573
8,60226
9,66876
10,66984
11,78578
12,45825
13,67166
14,57552
15,67851
16,50338
17,61860
18,61062
19,68152
20,44073
21,62935
22,68531
23,58561
24,66530
25,47419
26,76114
27,53381
28,68913
29,47359
30,57462
31,66688
32,58502
33,72907
34,46125
35,62687
36,72908
37,51663
38,64425
39,47740
40,63242
41,54206
42,61042
43,43077
44,53400
45,67843
46,57481
47,58924
48,49140
49,68286
50,62099
51,64099
52,74683
53,54213
54,69140
55,47138
56,65848
57,50670
58,72800
59,53972
60,66981
61,80400
62,56703
63,63065
64,68130
65,66639
66,65594
67,49930
68,66418
69,62366
70,66435
71,60770
72,53483
73,67169
74,66728
75,70588
76,64829
77,63700
78,64144
79,52045
80,56814
81,67217
82,62350
83,60767
84,68602
85,63277
86,75924
87,51355
88,66897
89,51850
90,76820
91,50054
92,79941
93,48921
94,72787
95,50037
96,69922
97,45620
98,61176
99,65052
100,60634
101,61856
102,75055
103,60503
104,60832
105,70451
106,48648
107,77833
108,52984
109,64044
110,73198
111,54027
112,82842
113,58004
114,67839
115,65414
116,68256
117,44882
118,69412
119,45209
120,72932
121,46623
122,70767
123,61264
124,54540
125,75584
126,54442
127,63710
128,60709
129,58684
130,66977
131,46569
132,66571
133,60714
134,66700
135,51169
136,69947
137,52518
138,66741
139,48951
140,58639
141,63771
142,60559
143,49117
144,55388
145,66955
146,60718
147,64966
148,47544
149,59984
150,71189
151,64237
152,46731
153,78759
154,45643
155,63696
156,69057
157,47393
158,61281
159,66782
160,50041
161,68174
162,44367
163,65426
164,52474
165,69240
166,46839
167,65450
168,64319
169,67121
170,52298
171,66191
172,51492
173,79974
174,68394
175,48225
176,50693
177,73682
178,49554
179,68071
180,69797
181,58404
182,63932
183,77396
184,82254
185,52909
186,73046
187,52017
188,58544
189,80334
190,49765
191,68144
192,52522
193,69576
194,64384
195,71200
196,47600
197,62077
198,60646
199,52393
200,74053
201,52606
202,72251
203,79047
204,47096
205,66745
206,49938
207,53476
208,64545
209,51999
210,57259
211,70839
212,44070
213,62760
214,65037
215,60647
216,72965
217,52348
218,72512
219,42909
220,67044
221,67867
222,50286
223,66772
224,43233
225,54360
226,65250
227,50901
228,83644
229,48682
230,54599
231,67088
232,49179
233,59629
234,53784
235,68307
236,52929
237,69769
238,66653
239,61739
240,70738
241,55511
242,72761
243,51675
244,60487
245,77443
246,47221
247,63072
248,78162
249,51617
250,65656
251,53334
252,58677
253,80389
254,48839
255,66111
256,61827
257,65245
258,85427
259,52180
260,67399
261,60674
262,64289
263,52634
264,67414
265,47930
266,66832
267,52175
268,63445
269,54256
270,58684
271,76884
272,52521
273,67082
274,60185
275,62014
276,58622
277,63877
278,48472
279,73722
280,53516
281,58103
282,66807
283,52341
284,79525
285,58195
286,89191
287,66846
288,48871
289,67273
290,72267
291,41028
292,54317
293,68207
294,49563
295,60697
296,58647
297,73575
298,48677
299,58819
