seq,rtt_us
0,
1,
2,284756
3,
4,
5,
6,
7,
8,324271
9,304288
10,284302
11,
12,
13,
14,
15,
16,
17,334933
18,
19,
20,
21,
22,
23,
24,403322
25,383388
26,363396
27,343411
28,326134
29,331456
30,
31,
32,
33,
34,559497
35,539492
36,519529
37,
38,527337
39,507345
40,487352
41,467417
42,447425
43,
44,407457
45,
46,367468
47,347448
48,327479
49,
50,320444
51,
52,
53,
54,
55,
56,
57,
58,
59,
60,
61,
62,
63,
64,
65,
66,504388
67,
68,
69,
70,
71,
72,
73,
74,
75,
76,
77,
78,
79,288541
80,303286
81,300043
82,319158
83,353331
84,347487
85,327517
86,329157
87,323115
88,315978
89,308974
90,314921
91,322556
92,321191
93,313553
94,387492
95,382434
96,362467
97,362018
98,353897
99,350069
100,389453
101,369482
102,374196
103,354233
104,363735
105,360278
106,352343
107,344320
108,336112
109,356713
110,336762
111,338538
112,318547
113,318828
114,311980
115,396243
116,503266
117,
118,
119,
120,
121,
122,1060343
123,
124,
125,
126,
127,
128,
129,
130,
131,
132,
133,
134,
135,
136,
137,
138,
139,
140,
141,
142,
143,
144,
145,
146,
147,
148,
149,
150,
151,
152,
153,
154,
155,
156,
157,
158,
159,
160,
161,
162,
163,
164,
165,
166,
167,
168,
169,
170,
171,
172,
173,
174,
175,
176,
177,
178,
179,
180,
181,
182,
183,
184,
185,
186,176201
187,156217
188,
189,
190,
191,
192,
193,
194,
195,
196,
197,
198,
199,
200,
201,
202,
203,
204,
205,
206,
207,
208,
209,
210,
211,
212,
213,
214,
215,
216,
217,
218,
219,
220,
221,
222,
223,
224,
225,
226,
227,
228,
229,
230,
231,
232,
233,
234,
235,
236,
237,81114
238,61144
239,
240,
241,
242,37149
243,70993
244,66052
245,46073
246,64122
247,62218
248,55811
249,52240
250,63391
251,65678
252,45692
253,59575
254,50943
255,56478
256,62507
257,52422
258,55754
259,62249
260,53188
261,59825
262,62321
263,64545
264,59764
265,53322
266,59742
267,54785
268,46166
269,66628
270,57233
271,47696
272,49099
273,56557
274,55276
275,46866
276,66333
277,57488
278,48389
279,66631
280,57646
281,48584
282,54317
283,84233
284,64248
285,61791
286,53126
287,44786
288,59347
289,60532
290,
291,
292,200185
293,180195
294,
295,
296,
297,100108
298,80201
299,60203
